subset,k,betas,sum_beta,train_adf_p,train_half_life_minutes,train_std_bps,train_avg_oneway_cost_bps,score
AVGO AMD LRCX AMAT ORCL,5,AVGO:0.0883 AMD:0.0940 LRCX:0.0984 AMAT:0.0671 ORCL:0.0742,0.4220989627429314,0.7278786253550824,3674.9791645034047,209.10526057003273,5.11459752486004,2.667660158103985
NVDA AMD PLTR LRCX ORCL,5,NVDA:0.2046 AMD:0.0631 PLTR:0.0788 LRCX:0.0828 ORCL:0.0552,0.4845410414001611,0.6707210177039836,3853.150139366271,198.9277730635041,3.9484273332280755,2.6762646340516807
NVDA MSFT AVGO AMD LRCX,5,NVDA:0.2229 MSFT:0.0568 AVGO:0.0674 AMD:0.0692 LRCX:0.0858,0.5021273797281132,0.6844233685031841,3858.817526948544,202.15408231620322,4.202221495131832,2.6978765618800926
NVDA AAPL AMD PLTR,4,NVDA:0.2265 AAPL:0.0771 AMD:0.0737 PLTR:0.0870,0.46426153047168306,0.5910102710141658,4091.2287551122736,209.70452153387504,3.407076331945144,2.7047661752092056
AAPL AMD AMAT ORCL,4,AAPL:0.0971 AMD:0.1140 AMAT:0.0954 ORCL:0.0873,0.3937550957782653,0.6312121863396039,3993.1561962868154,230.69806556786796,4.628880523454255,2.7203678949520964
NVDA MSFT MU AMD ORCL,5,NVDA:0.2231 MSFT:0.0566 MU:0.0794 AMD:0.0689 ORCL:0.0598,0.487780270539545,0.7094829426301856,3868.25944154368,200.8195593652229,4.043410072744707,2.72448086485692
MSFT AVGO AMD INTC ORCL,5,MSFT:0.0632 AVGO:0.0896 AMD:0.0887 INTC:0.1221 ORCL:0.0704,0.43397488620440994,0.7036507766827171,3894.2265400704246,207.79151583388045,4.370011857908771,2.738164283876105
AVGO PLTR AMAT ORCL,4,AVGO:0.0954 PLTR:0.1177 AMAT:0.0909 ORCL:0.0750,0.3789963828949342,0.7934161211926625,3704.015501400079,203.0828621516676,4.679329382338119,2.7390104595394646
AAPL AVGO AMD INTC ORCL,5,AAPL:0.0848 AVGO:0.0892 AMD:0.0877 INTC:0.1199 ORCL:0.0710,0.4525997584341077,0.6989705210457247,3928.6425672441883,208.3407704051453,4.288923353049077,2.7490702717288
NVDA MSFT AVGO INTC ORCL,5,NVDA:0.2258 MSFT:0.0553 AVGO:0.0687 INTC:0.1056 ORCL:0.0586,0.5139077618962863,0.750141989462482,3894.651538243706,193.40422062769085,3.9106998347122066,2.7756817552785793
NVDA AAPL AVGO AMD LRCX,5,NVDA:0.2209 AAPL:0.0757 AVGO:0.0674 AMD:0.0686 LRCX:0.0843,0.5169587842971166,0.7242956649844061,3938.3159137941207,202.432490247715,4.118690694553066,2.7758274357725274
AMD LRCX ORCL,3,AMD:0.1109 LRCX:0.1272 ORCL:0.0864,0.3245623974896462,0.6244284530241003,4180.694829171383,235.66147092269733,4.014669244882058,2.7950692525074334
NVDA AAPL MU AMD ORCL,5,NVDA:0.2208 AAPL:0.0771 MU:0.0785 AMD:0.0681 ORCL:0.0604,0.5048696499697719,0.735683460310187,3962.646799240926,201.23368430926223,3.9740438436434182,2.7964877368035186
MSFT AMD AMAT ORCL,4,MSFT:0.0737 AMD:0.1154 AMAT:0.0973 ORCL:0.0867,0.3730864707678086,0.6626543541289405,4082.060885233494,232.3039150190615,4.743581424475231,2.798556425235192
NVDA LRCX ORCL,3,NVDA:0.2632 LRCX:0.1046 ORCL:0.0697,0.4374356055256421,0.7212973168036453,4025.945714661988,210.88548074448684,3.5685890850703923,2.8056419558360473
NVDA PLTR AMAT ORCL,4,NVDA:0.2360 PLTR:0.0894 AMAT:0.0719 ORCL:0.0619,0.45922951131083406,0.7214678659205467,4031.1625114610156,203.44604388753095,3.9416637646766044,2.8158823969445863
AVGO PLTR LRCX ORCL,4,AVGO:0.0900 PLTR:0.1125 LRCX:0.1164 ORCL:0.0717,0.3906009434606647,0.790185941987749,3914.0221538603155,208.46253474656086,4.365093009867345,2.834498879115254
AMD PLTR AMAT ORCL,4,AMD:0.0980 PLTR:0.1125 AMAT:0.0863 ORCL:0.0738,0.3705307974004523,0.6894664311250565,4123.611653929942,222.1701891248025,4.433895099367335,2.839950160077374
NVDA MSFT AMAT ORCL,4,NVDA:0.2680 MSFT:0.0626 AMAT:0.0782 ORCL:0.0699,0.4785930368969011,0.7354604139801012,4051.476811896844,209.16613287719306,4.14564079290189,2.844111635786561
AVGO AMD AMAT,3,AVGO:0.1081 AMD:0.1145 AMAT:0.0933,0.315842139595015,0.6777424999856952,4161.712576887015,232.53572367860798,4.450061797280366,2.84760002437481
NVDA AVGO INTC PLTR ORCL,5,NVDA:0.2022 AVGO:0.0621 INTC:0.0977 PLTR:0.0770 ORCL:0.0528,0.49180892324917685,0.7282808276230349,4096.568231139681,195.15220124241702,3.726229119077392,2.851089525574423
AVGO AMD INTC PLTR ORCL,5,AVGO:0.0785 AMD:0.0772 INTC:0.1099 PLTR:0.0949 ORCL:0.0615,0.42202030460681467,0.706234653027574,4128.957400225629,207.3084408217572,4.11629165016552,2.8530391861436986
NVDA AAPL MSFT AMD PLTR,5,NVDA:0.2220 AAPL:0.0745 MSFT:0.0535 AMD:0.0719 PLTR:0.0845,0.5064261102358161,0.654370431977981,4253.6666244646285,210.32808150181611,3.7130006864548792,2.855463757939393
NVDA AAPL AVGO INTC ORCL,5,NVDA:0.2235 AAPL:0.0752 AVGO:0.0685 INTC:0.1038 ORCL:0.0592,0.5301569782076297,0.7962023274146676,3999.1991516891826,194.3189492197602,3.846858121588098,2.8727390656910208
NVDA AMD INTC ORCL,4,NVDA:0.2260 AMD:0.0672 INTC:0.1009 ORCL:0.0614,0.4554086671029209,0.667370740213301,4295.1528616903615,210.82195641463255,3.421540409440205,2.883377979247286
AVGO PLTR,2,AVGO:0.1152 PLTR:0.1359,0.2511513449867196,0.6687604197167142,4315.322465942908,229.5727788582406,3.3138599026100777,2.89269885074037
NVDA AAPL AMAT ORCL,4,NVDA:0.2652 AAPL:0.0838 AMAT:0.0767 ORCL:0.0705,0.49611795884229615,0.7835104493149359,4061.2273484013754,208.4673876906764,4.057986092946471,2.8952838453745535
AAPL AVGO PLTR AMAT ORCL,5,AAPL:0.0888 AVGO:0.0918 PLTR:0.1130 AMAT:0.0869 ORCL:0.0727,0.45310289820587757,0.8565703934523652,3883.2651996863624,202.6286217135512,4.922659418852074,2.8966561816725878
MSFT PLTR ORCL,3,MSFT:0.0747 PLTR:0.1363 ORCL:0.0879,0.29890076980660363,0.6371014648217651,4381.4732478335345,234.86912603859412,3.5129200848517756,2.898096490435568
NVDA MU AMD PLTR ORCL,5,NVDA:0.2008 MU:0.0721 AMD:0.0623 PLTR:0.0766 ORCL:0.0542,0.46600561432081594,0.7045351329598245,4247.456617067727,206.49488741412668,3.836868898225454,2.905000819458197
AVGO LRCX ORCL,3,AVGO:0.1096 LRCX:0.1364 ORCL:0.0881,0.3340802578658397,0.7510362250418219,4157.787398962624,226.24693411225465,4.285806064807866,2.9156460458192917
AAPL PLTR ORCL,3,AAPL:0.1013 PLTR:0.1349 ORCL:0.0882,0.3243197171696035,0.6505642997472166,4394.91559325025,235.99389572089106,3.430691120158342,2.9166359187755084
NVDA AVGO AMAT,3,NVDA:0.2664 AVGO:0.0817 AMAT:0.0761,0.42420998297079265,0.7284161162412328,4235.270115296052,214.08579465667952,3.8580068453566665,2.923211310796392
NVDA AMD LRCX AMAT ORCL,5,NVDA:0.2256 AMD:0.0688 LRCX:0.0802 AMAT:0.0539 ORCL:0.0619,0.49038316399488646,0.7242256558673539,4245.962886931255,212.43604060203356,4.320864780862253,2.9336243949502263
NVDA AVGO MU AMD,4,NVDA:0.2227 AVGO:0.0677 MU:0.0780 AMD:0.0698,0.43811712234439326,0.7057436178371959,4318.051167202945,213.60857736756552,3.776744241088821,2.940304086260445
MSFT AVGO PLTR AMAT ORCL,5,MSFT:0.0641 AVGO:0.0925 PLTR:0.1140 AMAT:0.0888 ORCL:0.0723,0.4316574183713685,0.842987055456891,4007.7829862248987,207.17805656813073,5.010807831499075,2.947094705199322
AAPL MSFT AMD AMAT ORCL,5,AAPL:0.0932 MSFT:0.0691 AMD:0.1105 AMAT:0.0929 ORCL:0.0839,0.44966043094294167,0.7205527919841312,4262.785254012659,232.23963301619028,4.9867999380457695,2.951681417751376
AAPL AMD LRCX ORCL,4,AAPL:0.0938 AMD:0.1061 LRCX:0.1216 ORCL:0.0835,0.4050506599110992,0.6887804507123709,4368.343431936496,235.19092535134956,4.300543724493467,2.958963041170488
NVDA AVGO AMD PLTR LRCX,5,NVDA:0.1993 AVGO:0.0609 AMD:0.0621 PLTR:0.0788 LRCX:0.0797,0.48076401188919704,0.6928582374010983,4375.654797382149,210.71637961610404,3.9939138234561677,2.960563912561296
NVDA MSFT LRCX ORCL,4,NVDA:0.2567 MSFT:0.0608 LRCX:0.1022 ORCL:0.0670,0.4868107579928512,0.750862673236971,4269.350963017751,213.6507903703071,3.9143605777335853,2.9638253663005183
AAPL AVGO PLTR LRCX ORCL,5,AAPL:0.0859 AVGO:0.0867 PLTR:0.1081 LRCX:0.1117 ORCL:0.0696,0.46192065386004566,0.8516645831758323,4088.54975034477,207.2539174682009,4.614832297060579,2.988236104289429
NVDA AAPL LRCX ORCL,4,NVDA:0.2542 AAPL:0.0813 LRCX:0.1004 ORCL:0.0677,0.503549824546574,0.7912502676339963,4284.8782050558675,212.16402035040485,3.832879136173764,3.010346952885405
MSFT AVGO PLTR LRCX ORCL,5,MSFT:0.0622 AVGO:0.0872 PLTR:0.1090 LRCX:0.1139 ORCL:0.0692,0.4415354265994748,0.820454067711859,4194.828835134862,212.29708199969613,4.694644713967718,3.0117613795586444
NVDA MSFT PLTR AMAT ORCL,5,NVDA:0.2311 MSFT:0.0553 PLTR:0.0867 AMAT:0.0704 ORCL:0.0598,0.5033133170027795,0.7739385339360106,4309.874945727103,207.205800825105,4.245915383450559,3.0137943144685737
MSFT AMD LRCX ORCL,4,MSFT:0.0714 AMD:0.1074 LRCX:0.1239 ORCL:0.0829,0.3854753652581388,0.7045033849063516,4453.09832222712,237.66074463573668,4.406022350015283,3.019172993020217
AMD PLTR,2,AMD:0.1157 PLTR:0.1294,0.24511697812169161,0.5524172836743926,4813.450672569449,255.10406394789376,3.074435949369629,3.02063133894651
NVDA MSFT AMD INTC ORCL,5,NVDA:0.2211 MSFT:0.0552 AMD:0.0653 INTC:0.0989 ORCL:0.0592,0.4997167547777769,0.6961355767674626,4506.4469169690765,212.40751989182831,3.736480681319412,3.024088648878389
NVDA AVGO MU AMAT ORCL,5,NVDA:0.2260 AVGO:0.0650 MU:0.0773 AMAT:0.0597 ORCL:0.0602,0.4883274253612593,0.8054909723769501,4266.702830428391,207.34365527950902,4.445397500931347,3.0277503376097727
AAPL AMD PLTR AMAT ORCL,5,AAPL:0.0858 AMD:0.0941 PLTR:0.1082 AMAT:0.0826 ORCL:0.0716,0.44233174294200583,0.7555430993081717,4362.3378271319625,223.4742848302673,4.677250714319928,3.0302570271605513
AAPL AVGO LRCX ORCL,4,AAPL:0.0973 AVGO:0.1050 LRCX:0.1301 ORCL:0.0850,0.417354027888387,0.812836856652438,4255.270752801282,222.55427124744213,4.572192424377244,3.031916081540624
NVDA AAPL MSFT AMAT ORCL,5,NVDA:0.2591 AAPL:0.0808 MSFT:0.0589 AMAT:0.0749 ORCL:0.0679,0.541603086655398,0.800598590794078,4303.438122987011,210.610787287501,4.377232063375903,3.039862293555102
MSFT AMD,2,MSFT:0.0858 AMD:0.1394,0.2251751718364378,0.49754279075756896,4960.885267108395,276.93843847832323,3.2019004350495526,3.0420234330127576
NVDA AAPL PLTR AMAT ORCL,5,NVDA:0.2285 AAPL:0.0766 PLTR:0.0862 AMAT:0.0690 ORCL:0.0603,0.5207182949096314,0.7961704866165644,4324.914124596653,205.8059602005016,4.175625813579467,3.04214006518648
NVDA PLTR LRCX ORCL,4,NVDA:0.2271 PLTR:0.0861 LRCX:0.0937 ORCL:0.0597,0.4665217803736083,0.738974637911444,4475.931365352575,214.03549739921363,3.727647776742548,3.0514932761225824
AAPL AVGO AMD AMAT,4,AAPL:0.0947 AVGO:0.1039 AMD:0.1095 AMAT:0.0890,0.3969909370937794,0.7409676465268545,4444.217125248491,234.59075533944247,4.715190340535071,3.057380015961802
MSFT AVGO AMD AMAT,4,MSFT:0.0727 AVGO:0.1042 AMD:0.1107 AMAT:0.0907,0.378289517323953,0.7552634260228077,4426.796349570978,234.00723901949675,4.8372040795978775,3.065405682400254
MSFT AMD PLTR AMAT ORCL,5,MSFT:0.0626 AMD:0.0953 PLTR:0.1090 AMAT:0.0843 ORCL:0.0711,0.4223776579085982,0.7558297008764485,4436.039221535584,225.835330952174,4.765883989890654,3.069166991442054
NVDA PLTR,2,NVDA:0.2659 PLTR:0.1007,0.36661669135567676,0.6323938740522855,4763.648662047734,229.14380123431425,2.760443204105546,3.069427069158264
NVDA MSFT AVGO MU AMD,5,NVDA:0.2176 MSFT:0.0569 AVGO:0.0655 MU:0.0766 AMD:0.0678,0.4844201009311766,0.7509738031128458,4487.429173837916,214.79477183642047,4.096036154262662,3.076609113117057
AAPL AMD,2,AAPL:0.1091 AMD:0.1377,0.24689478163102196,0.47012382761190746,5119.091813521332,284.33088506743775,3.0726961579162504,3.0911236575308987
MSFT AVGO PLTR,3,MSFT:0.0728 AVGO:0.1112 PLTR:0.1311,0.3152157421168168,0.7388097722028859,4556.170479582313,230.16705016111672,3.733646193697582,3.091567935867994
NVDA AVGO PLTR AMAT,4,NVDA:0.2289 AVGO:0.0702 PLTR:0.0889 AMAT:0.0685,0.4563757056079595,0.7667373668651094,4498.289638719071,212.30389236762588,3.9963978228585946,3.0958101426818168
MSFT AVGO LRCX ORCL,4,MSFT:0.0733 AVGO:0.1057 LRCX:0.1327 ORCL:0.0845,0.39610350720910414,0.8085067087376298,4391.362633483684,227.4669671819068,4.6768249267725635,3.097724524014923
AAPL MSFT PLTR ORCL,4,AAPL:0.0973 MSFT:0.0698 PLTR:0.1304 ORCL:0.0849,0.38241609412094246,0.7055819522896793,4647.356961104393,236.27883887305435,3.824224454417504,3.105744921930226
AVGO AMAT ORCL,3,AVGO:0.1172 AMAT:0.1067 ORCL:0.0928,0.31676939918090674,0.7744782565017148,4478.438273218414,237.38407211201886,4.646183434409639,3.1066210617991143
NVDA MSFT AVGO AMAT,4,NVDA:0.2598 MSFT:0.0626 AVGO:0.0789 AMAT:0.0742,0.4754838631099783,0.7854182803313845,4477.347961840638,216.22779131900592,4.20711559518956,3.1082345731554946
AVGO AMD PLTR AMAT,4,AVGO:0.0893 AMD:0.0944 PLTR:0.1101 AMAT:0.0808,0.37459415532039864,0.7612082415622698,4518.220591539859,227.06857964480753,4.5179432625144145,3.110677402582488
NVDA AAPL AMD INTC ORCL,5,NVDA:0.2191 AAPL:0.0743 AMD:0.0647 INTC:0.0972 ORCL:0.0599,0.5152281749225376,0.7371911813992799,4621.272758795897,214.0988726345078,3.668730416052843,3.1212021691182854
NVDA AVGO LRCX,3,NVDA:0.2557 AVGO:0.0774 LRCX:0.1004,0.4335144601215408,0.7630284613595015,4571.830791735677,221.98568200215274,3.6356591642925955,3.1216570405131923
AVGO AMD LRCX,3,AVGO:0.1024 AMD:0.1069 LRCX:0.1199,0.32913979173016134,0.7084940778106188,4666.740328255119,242.39190523738014,4.130024700083405,3.1244647359398465
NVDA MU ORCL,3,NVDA:0.2561 MU:0.0921 ORCL:0.0679,0.41613169262651456,0.7695237052018027,4622.282803712622,220.94326034961992,3.4452223210938833,3.1495695534799912
NVDA AAPL MSFT LRCX ORCL,5,NVDA:0.2484 AAPL:0.0784 MSFT:0.0573 LRCX:0.0983 ORCL:0.0653,0.5477379834305297,0.8126882019930834,4515.008731908111,214.33138920909295,4.14938836599773,3.153180335267093
AAPL MSFT AMD LRCX ORCL,5,AAPL:0.0901 MSFT:0.0670 AMD:0.1030 LRCX:0.1187 ORCL:0.0804,0.45908435280894433,0.7585769251498691,4627.71347631006,236.6756276300444,4.656737979630706,3.1655684228975134
AAPL AVGO PLTR,3,AAPL:0.0978 AVGO:0.1104 PLTR:0.1300,0.33819243361497564,0.7490995462227259,4690.585212879644,233.24823890347523,3.6417093751921206,3.1672263401663905
NVDA AAPL AVGO AMAT,4,NVDA:0.2573 AAPL:0.0827 AVGO:0.0788 AMAT:0.0728,0.4915945186197304,0.7977431413592138,4592.438484877857,217.3575743897754,4.111002456687225,3.176182432931887
NVDA MSFT,2,NVDA:0.3062 MSFT:0.0707,0.37686837387351124,0.6330669212450045,4976.778805232175,241.84104019937806,2.851476821650865,3.178485860294109
NVDA AMD AMAT,3,NVDA:0.2564 AMD:0.0822 AMAT:0.0733,0.4119694815416678,0.6640991421980169,4883.263804647474,235.39332847863164,3.657293420891377,3.1788769129395815
AMD PLTR LRCX ORCL,4,AMD:0.0916 PLTR:0.1082 LRCX:0.1097 ORCL:0.0710,0.38047610541245225,0.7377472826650251,4742.7906524159935,235.23624048630586,4.137099063001489,3.1918845901330513
AAPL MSFT AVGO LRCX ORCL,5,AAPL:0.0934 MSFT:0.0686 AVGO:0.1015 LRCX:0.1269 ORCL:0.0817,0.4721620953506622,0.8591490250351371,4482.089288717076,223.55816564959835,4.9271454212801915,3.198736577819279
NVDA AAPL AVGO MU AMD,5,NVDA:0.2155 AAPL:0.0764 AVGO:0.0654 MU:0.0758 AMD:0.0671,0.5002688257587738,0.7798011952254773,4678.005310424919,216.67097526792662,4.018475585375815,3.1991733621454532
AAPL AVGO AMAT ORCL,4,AAPL:0.1013 AVGO:0.1121 AMAT:0.1014 ORCL:0.0894,0.40420119154044354,0.8263614685433283,4550.777998296805,233.13911625127787,4.9254330166033435,3.2002591280237978
AVGO MU PLTR ORCL,4,AVGO:0.0872 MU:0.1019 PLTR:0.1085 ORCL:0.0699,0.36741576968701634,0.8232272926656158,4605.086447532227,219.95258146375758,4.199886701366292,3.2097682504590552
AVGO AMD CSCO PLTR ORCL,5,AVGO:0.0807 AMD:0.0873 CSCO:0.2017 PLTR:0.0969 ORCL:0.0621,0.5287560828318439,0.8655438354236635,4518.769219403928,209.5027621426504,4.267583551889993,3.2102801161634273
AVGO MU AMD AMAT ORCL,5,AVGO:0.0842 MU:0.0925 AMD:0.0902 AMAT:0.0713 ORCL:0.0716,0.4096310424575009,0.8193045005105357,4609.649222678779,226.9714848190721,5.032772212727817,3.2247845561044812
NVDA MSFT PLTR LRCX ORCL,5,NVDA:0.2224 MSFT:0.0540 PLTR:0.0836 LRCX:0.0919 ORCL:0.0576,0.5095156594620398,0.7807510418548829,4732.13955451873,217.25000435619532,4.030029457383375,3.227421408261915
NVDA AVGO MU LRCX ORCL,5,NVDA:0.2201 AVGO:0.0627 MU:0.0717 LRCX:0.0787 ORCL:0.0587,0.49203613487270226,0.7743936287509378,4750.711990382334,220.9204381838175,4.2341767757910445,3.234433159457926
MSFT AMD PLTR,3,MSFT:0.0709 AMD:0.1121 PLTR:0.1249,0.307935771115489,0.6315499095529176,5071.115798497088,255.2860294245785,3.492952349074061,3.2369668557829425
NVDA AVGO AMD LRCX AMAT,5,NVDA:0.2206 AVGO:0.0664 AMD:0.0680 LRCX:0.0775 AMAT:0.0515,0.4838589442911655,0.7425747915541371,4817.163311866893,224.67913668969211,4.3381875673157575,3.237920198833899
NVDA MSFT PLTR,3,NVDA:0.2596 MSFT:0.0613 PLTR:0.0974,0.4183226415748705,0.6935533170279677,4990.855083810993,230.1988461018236,3.1319452833581924,3.2516197646006284
NVDA AVGO MU AMD PLTR,5,NVDA:0.1957 AVGO:0.0596 MU:0.0696 AMD:0.0613 PLTR:0.0767,0.4628922637370298,0.7440613382571983,4863.5914020761775,219.88944001057726,3.8846233879783885,3.2535495070548546
AAPL MSFT AVGO AMD AMAT,5,AAPL:0.0909 MSFT:0.0682 AVGO:0.1004 AMD:0.1062 AMAT:0.0867,0.45241843037520174,0.8055241836129674,4693.781017217569,235.38365025508526,5.0682399111024194,3.2537794904438004
NVDA MSFT AVGO LRCX,4,NVDA:0.2495 MSFT:0.0610 AVGO:0.0748 LRCX:0.0981,0.4833183193221459,0.7821333956263921,4795.550158347223,223.90515828727536,3.981805743854432,3.2595445896770925
NVDA MSFT AVGO PLTR AMAT,5,NVDA:0.2241 MSFT:0.0553 AVGO:0.0681 PLTR:0.0862 AMAT:0.0670,0.5007441433053459,0.8086656560765173,4756.826449425215,215.25822693109782,4.300881748027687,3.2730965157496787
NVDA AMD INTC PLTR ORCL,5,NVDA:0.1985 AMD:0.0588 INTC:0.0919 PLTR:0.0761 ORCL:0.0535,0.47861974039959937,0.7063789110337084,4995.692190917114,218.93597107884375,3.5654053883653036,3.2755331142595714
NVDA AVGO CSCO PLTR ORCL,5,NVDA:0.2148 AVGO:0.0634 CSCO:0.1825 PLTR:0.0782 ORCL:0.0531,0.5919485894773551,0.8898156852649959,4626.544155577159,199.61228007182467,3.8241229969627644,3.27957022299283
NVDA AAPL PLTR LRCX ORCL,5,NVDA:0.2201 AAPL:0.0747 PLTR:0.0831 LRCX:0.0902 ORCL:0.0582,0.5262415183655181,0.824155394767425,4755.387161273464,215.17722064945448,3.964889813514523,3.2811467716744476
MSFT AVGO AMAT ORCL,4,MSFT:0.0761 AVGO:0.1129 AMAT:0.1036 ORCL:0.0890,0.38159078542642627,0.8321697806679131,4724.564381020175,237.51362036219936,5.041039428918185,3.295272759756364
NVDA AVGO AMD INTC,4,NVDA:0.2190 AVGO:0.0695 AMD:0.0656 INTC:0.0998,0.45383212989068733,0.7093273567704848,5033.12606318629,224.8908795538166,3.5030728950280663,3.2959518462641912
AAPL MSFT AMD,3,AAPL:0.1042 MSFT:0.0801 AMD:0.1329,0.3172358777909069,0.5643105396872123,5330.917341775457,280.65554127405414,3.543523011145364,3.300639670797848
AAPL AMD PLTR,3,AAPL:0.0941 AMD:0.1107 PLTR:0.1240,0.32883879888175016,0.6245617524582584,5232.492628605412,260.06415041486787,3.397564596701612,3.308759358694997
MSFT AVGO AMD PLTR AMAT,5,MSFT:0.0620 AVGO:0.0865 AMD:0.0918 PLTR:0.1068 AMAT:0.0790,0.4260390557268934,0.8110704184484406,4804.001295216977,229.84343487932856,4.84599558862929,3.309990977829515
NVDA MSFT MU ORCL,4,NVDA:0.2498 MSFT:0.0608 MU:0.0903 ORCL:0.0653,0.4660934528657382,0.8148763939926091,4849.654121122246,222.82737744036834,3.7950302947991728,3.3156040604497155
NVDA MU PLTR ORCL,4,NVDA:0.2225 MU:0.0812 PLTR:0.0835 ORCL:0.0585,0.4457446502354242,0.7834977712748563,4921.435439429334,221.02993936011265,3.6036941247832224,3.316289373485188
MSFT AVGO AMD LRCX,4,MSFT:0.0706 AVGO:0.0988 AMD:0.1034 LRCX:0.1168,0.3895293397281224,0.7697922140962039,4912.909364683973,243.487182326,4.515421832222226,3.3165553330826345
NVDA AAPL,2,NVDA:0.3032 AAPL:0.0916,0.39471899222544327,0.6473652580758564,5238.8793289697705,248.19370413392787,2.753981885767796,3.3218845602760974
AAPL AVGO AMD LRCX,4,AAPL:0.0917 AVGO:0.0985 AMD:0.1024 LRCX:0.1147,0.4072819503297343,0.7660468174823271,4940.178233381345,243.1106322997249,4.402132161358456,3.324178577400169
AAPL AVGO AMD PLTR AMAT,5,AAPL:0.0840 AVGO:0.0862 AMD:0.0907 PLTR:0.1061 AMAT:0.0774,0.44441849871931405,0.8152638897760917,4832.294999521066,229.31430568959232,4.750675610899769,3.32642490175462
NVDA AMD CSCO ORCL,4,NVDA:0.2354 AMD:0.0745 CSCO:0.1988 ORCL:0.0607,0.5694513174348759,0.822197060719182,4882.653050923221,216.45913123949683,3.5581855332358874,3.3346872968455097
NVDA AAPL MSFT AVGO AMAT,5,NVDA:0.2513 AAPL:0.0797 MSFT:0.0590 AVGO:0.0763 AMAT:0.0712,0.537484995163791,0.842162098932626,4818.473132787885,218.78794527924825,4.430923127947616,3.3400171278855213
AAPL MSFT AVGO PLTR,4,AAPL:0.0940 MSFT:0.0682 AVGO:0.1069 PLTR:0.1257,0.394839289853969,0.8042119647597273,4916.395218449775,233.14663894945178,4.02224326583224,3.34285443930126
NVDA AVGO PLTR LRCX,4,NVDA:0.2207 AVGO:0.0668 PLTR:0.0858 LRCX:0.0901,0.4633016686064955,0.7637553742790659,5018.51785720195,224.87871247481874,3.787561523871793,3.3487655333574766
NVDA AAPL AVGO PLTR AMAT,5,NVDA:0.2218 AAPL:0.0757 AVGO:0.0679 PLTR:0.0858 AMAT:0.0657,0.5169501460878654,0.8322897676687774,4871.492224093268,215.44833362406402,4.2232123333025875,3.352500126381463
AVGO AMD CSCO ORCL,4,AVGO:0.0952 AMD:0.1032 CSCO:0.2315 ORCL:0.0740,0.5039460378212519,0.8455023408027333,4846.237761456575,227.2939264011516,4.1998532601122145,3.352618286733265
NVDA MU AMD AMAT ORCL,5,NVDA:0.2187 MU:0.0745 AMD:0.0666 AMAT:0.0579 ORCL:0.0601,0.4777823723611513,0.7797904095098072,4985.2414439312415,226.03362179746284,4.278101209693926,3.357973155669306
NVDA AAPL AVGO LRCX,4,NVDA:0.2472 AAPL:0.0804 AVGO:0.0747 LRCX:0.0964,0.4987210564539702,0.8249652604118449,4919.07793678403,224.1812979662791,3.891774718491364,3.3623397231736867
AAPL AMD PLTR LRCX ORCL,5,AAPL:0.0834 AMD:0.0881 PLTR:0.1041 LRCX:0.1053 ORCL:0.0690,0.4499701237350119,0.7927652419907426,4965.477962312991,235.06575199144623,4.386763777800194,3.363239498703242
MU AMD ORCL,3,MU:0.1138 AMD:0.1071 ORCL:0.0833,0.3042937558847298,0.7343576999446119,5122.800090414377,250.4718695190983,3.8638619068973603,3.3730349832897475
AAPL MSFT AVGO AMAT ORCL,5,AAPL:0.0972 MSFT:0.0712 AVGO:0.1083 AMAT:0.0987 ORCL:0.0859,0.46128666909496574,0.8733352675852816,4789.5498900932125,233.14402562805955,5.283365425649722,3.3737775211448824
NVDA MSFT AMD AMAT,4,NVDA:0.2500 MSFT:0.0617 AMD:0.0798 AMAT:0.0715,0.46308972601932064,0.7265257085855222,5141.2088481933115,237.0043712802983,4.009603623948419,3.3773222051611467
MSFT AMD PLTR LRCX ORCL,5,MSFT:0.0610 AMD:0.0892 PLTR:0.1049 LRCX:0.1073 ORCL:0.0685,0.4308915809020079,0.7728234145568491,5032.06783831831,238.12706530618698,4.468192695126898,3.3782211876185424
