strategy,train_scheme,model_name,horizon_min,label_edge_bps,confidence,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_mr_frac,train_trend_frac,validation_mr_frac,validation_trend_frac,test_mr_frac,test_trend_frac,2025_05_gross_bps,2025_05_cost_bps,2025_05_net_bps,2025_05_trades,2025_06_gross_bps,2025_06_cost_bps,2025_06_net_bps,2025_06_trades,2025_07_gross_bps,2025_07_cost_bps,2025_07_net_bps,2025_07_trades,2025_08_gross_bps,2025_08_cost_bps,2025_08_net_bps,2025_08_trades,2025_09_gross_bps,2025_09_cost_bps,2025_09_net_bps,2025_09_trades,2025_10_gross_bps,2025_10_cost_bps,2025_10_net_bps,2025_10_trades,2025_11_gross_bps,2025_11_cost_bps,2025_11_net_bps,2025_11_trades,2025_12_gross_bps,2025_12_cost_bps,2025_12_net_bps,2025_12_trades,2026_01_gross_bps,2026_01_cost_bps,2026_01_net_bps,2026_01_trades,2026_02_gross_bps,2026_02_cost_bps,2026_02_net_bps,2026_02_trades,2026_03_gross_bps,2026_03_cost_bps,2026_03_net_bps,2026_03_trades,2026_04_gross_bps,2026_04_cost_bps,2026_04_net_bps,2026_04_trades,2026_05_gross_bps,2026_05_cost_bps,2026_05_net_bps,2026_05_trades,train_gross_bps,train_cost_bps,train_net_bps,train_trades,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,test_gross_bps,test_cost_bps,test_net_bps,test_trades,validation_always_long_net_bps,validation_always_short_net_bps,test_always_long_net_bps,test_always_short_net_bps,validation_excess_vs_best_directional_bps,test_excess_vs_best_directional_bps,validation_score
recent_3m_rf_depth4_h30_edge2.5_p0.5,recent_3m,rf_depth4,30,2.5,0.5,0.4168413065496777,0.33392135420408314,0.3440397846709277,0.02425294167442648,0.03830525692034199,0.0,0.014811795080853377,0.0,0.018969864329451316,1.5390534851444926,2.4184449468240583,-0.8793914616795657,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,774.8775422095822,169.760372164336,605.1171700452462,80,582.8158157565166,268.55911722591776,314.25669853059895,140,17.96434181001061,31.02093832093306,-13.05659651092245,6,15.687591114943444,24.178719877169335,-8.49112876222589,40,94.81566946593745,50.69243167076856,44.1232377951689,30,8.26344998714923,23.961569732665662,-15.698119745516436,16,0.0,0.0,0.0,0,1377.196753261254,471.75887265801083,905.437880603243,228,15.687591114943444,24.178719877169335,-8.49112876222589,40,103.07911945308668,74.65400140343424,28.425118049652458,46,-39.87356565641828,-8.49112876222589,-72.23076652278648,-77.0418827370117,0.0,100.65588457243894,-6.3608512140435245
train_all_rf_depth3_h30_edge5_p0.4,train_all,rf_depth3,30,5.0,0.4,0.4361448370164545,0.3977694576423581,0.3846438753374899,0.06156639995630683,0.05711515879734564,0.018480771844000543,0.1197173529012094,0.06453355744987394,0.09076719894345059,234.10080836741008,452.29354653475536,-218.1927381673453,158,440.66347255715675,524.3433729967728,-83.67990043961603,156,298.73351608053156,182.8260470790088,115.90746900152278,72,70.70257248406264,135.5691291220638,-64.86655663800117,66,213.11381149439867,51.05733911584283,162.05647237855587,44,881.2283991962033,486.78605707595415,394.4423421202492,298,515.7013467752325,216.55670091687534,299.1446458583572,132,341.1488207381375,303.8567461429158,37.29207459522168,154,51.46625778301939,161.42530005522914,-109.95904227220974,92,214.74311286440616,177.28738632505198,37.45572653935416,156,310.625158240132,322.8372205878606,-12.2120623477286,208,26.25403040022789,253.17426985974265,-226.92023945951476,190,0.0,0.0,0.0,0,3046.8590054761526,2514.7142390394183,532.1447664367344,1172,214.74311286440616,177.28738632505198,37.45572653935416,156,336.8791886403599,576.0114904476033,-239.13230180724332,398,-432.33110792566737,77.655337540852,-230.93548542933465,-921.1637059890287,-40.19961100149784,-8.196816377908675,-7.630559201972701
recent_6m_rf_depth4_h60_edge10_p0.5,recent_6m,rf_depth4,60,10.0,0.5,0.3885218736231429,0.32883691121405717,0.3336290103672255,0.01774457634056488,0.011891117478510028,0.0,0.01127870634597092,0.0,0.004742466082362829,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,94.93806007595751,44.93069231091458,50.00736776504292,18,0.0,0.0,0.0,0,269.18382131037254,8.665720526846533,260.51810078352605,20,304.2513818026382,95.901085889861,208.35029591277726,44,0.0,0.0,0.0,0,-2.4867085081314855,3.910005877953347,-6.396714386084833,8,-10.126540467050305,34.03555682803234,-44.162097295082646,26,12.146509286568019,18.036337405252304,-5.889828118684285,6,0.0,0.0,0.0,0,668.3732631889683,149.49749872762212,518.8757644613462,82,-2.4867085081314855,3.910005877953347,-6.396714386084833,8,2.0199688195177146,52.071894233284645,-50.05192541376693,32,-1.423486898815354,-6.396714386084833,-29.78918873988093,-74.34559859488257,-4.973227487269479,-20.262736673886,-8.277073055111407
train_all_rf_depth3_h30_edge5_p0.5,train_all,rf_depth3,30,5.0,0.5,0.3350261018352925,0.33178150217256364,0.3339008402584385,0.0,0.0009830962068871352,0.0,0.001358880282647099,0.0,0.0015007804058110217,0.0,0.0,0.0,0,28.221932092611368,1.0618407064164925,27.160091386194875,2,16.95543379345743,21.91624905552575,-4.960815262068318,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,57.3015478590122,69.42711861188631,-12.125570752874102,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.40895088874727,21.167323972889854,-10.758373084142587,6,0.0,0.0,0.0,0,-17.741104055337686,17.11805556086537,-34.85915961620306,8,0.0,0.0,0.0,0,102.478913745081,92.40520837382856,10.073705371252453,32,10.40895088874727,21.167323972889854,-10.758373084142587,6,-17.741104055337686,17.11805556086537,-34.85915961620306,8,-10.758373084142587,-31.611124420995925,-34.85915961620306,0.6317927456063293,0.0,-35.490952361809384,-8.498924261061443
recent_3m_rf_depth3_h60_edge5_p0.5,recent_3m,rf_depth3,60,5.0,0.5,0.4098735499206006,0.3278986645626471,0.34153396649289364,0.035511724371455174,0.021332430373317533,0.0,0.02378040494632423,0.0,0.02221155000600312,-42.87763353302054,10.348822606225616,-53.22645613924616,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,280.1482679047318,16.84175802703361,263.3065098776982,26,394.7399046886435,122.2834203829749,272.4564843056686,96,0.0,0.0,0.0,0,3.4681895495403126,14.919534118664547,-11.451344569124231,34,103.11073241783042,251.56716983297466,-148.45643741514428,114,0.0,0.0,0.0,0,0.0,0.0,0.0,0,632.0105390603547,149.47400101623415,482.5365380441207,132,3.4681895495403126,14.919534118664547,-11.451344569124231,34,103.11073241783042,251.56716983297466,-148.45643741514428,114,-18.387747884022524,-11.451344569124231,-354.71968293387465,-148.45643741514428,0.0,0.0,-8.918334629430987
train_all_rf_depth4_h30_edge10_p0.5,train_all,rf_depth4,30,10.0,0.5,0.35856804110361445,0.3331947335777971,0.33438893685840765,0.004792594008574784,0.007455146235560774,0.0,0.0019024323957059384,0.0,0.0052227158122223555,-18.84314637157658,5.701180307276544,-24.544326678853125,4,15.024952119695456,28.547944493016367,-13.522992373320903,12,55.24302479643417,13.320681884042584,41.92234291239159,16,5.344837586909179,1.145322378308428,4.199515208600752,2,0.0,0.0,0.0,0,176.98123849345217,99.04921913170628,77.93201936174589,46,541.8775985578694,49.655714225557496,492.22188433231184,34,260.43683973738575,119.50845146517709,140.92838827220868,38,0.0,0.0,0.0,0,9.660462377514278,21.163208365094967,-11.502745987580688,6,-29.86742056709346,6.574806526101438,-36.442227093194894,8,1.1102186839728745,25.792353325145125,-24.682134641172258,8,0.0,0.0,0.0,0,1036.0653449201695,316.9285138850848,719.1368310350848,152,9.660462377514278,21.163208365094967,-11.502745987580688,6,-28.757201883120587,32.36715985124656,-61.124361734367156,16,-11.502745987580688,-30.85852036021179,-61.124361734367156,-3.5977009675628238,0.0,-57.52666076680433,-9.228959070057465
recent_3m_rf_depth4_h60_edge2.5_p0.5,recent_3m,rf_depth4,60,2.5,0.5,0.44728480270742615,0.3333333333333333,0.3406988811136263,0.0423685769914501,0.03868619317700838,0.0,0.00040766408479412964,0.0,0.02137111297874895,13.936262515121811,87.04936424262297,-73.11310172750117,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,440.9412300391491,50.36403691540932,390.5771931237398,38,470.9886216590942,138.39838010668552,332.59024155240866,102,0.0,0.0,0.0,0,-4.97371049047679,2.1316407116419542,-7.1053512021187455,6,152.8843519311529,37.54440989689802,115.33994203425489,36,17.505881204806784,43.849820607773516,-26.343939402966743,32,0.0,0.0,0.0,0,925.8661142133651,275.8117812647178,650.0543329486474,156,-4.97371049047679,2.1316407116419542,-7.1053512021187455,6,170.3902331359597,81.39423050467153,88.99600263128818,68,2.8420697913863493,-7.1053512021187455,-139.94486198537885,-22.836425619456364,-9.947420993505094,111.83242825074454,-13.826020897872603
recent_1m_rf_depth3_h60_edge10_p0.5,recent_1m,rf_depth3,60,10.0,0.5,0.7107611687540848,0.3397197242660046,0.34409302048607215,0.11224095765220748,0.1424893808726992,0.0,0.005027857045794265,0.030916076359707046,0.015548085004202185,-77.38835301752012,18.00017947684594,-95.38853249436605,12,21.392628020446836,26.52801582588546,-5.135387805438622,30,85.50831813413318,112.66863623188928,-27.16031809775611,30,-35.936392268167694,26.05588722699981,-61.99227949516751,10,19.139350077646,64.77641918484323,-45.637069107197235,54,-28.73400537433568,77.20650830136817,-105.94051367570384,58,-107.20129023123803,24.740701805388717,-131.94199203662677,16,-0.1543622247979215,21.664325233388578,-21.8186874581865,20,480.8468087735829,161.93553749326753,318.91127128031536,98,19.426209776609582,36.091776755875124,-16.665566979265524,28,-81.744671339532,329.68801093188546,-411.4326822714175,122,-19.50535110868401,190.3188073494401,-209.82415845812412,114,0.0,0.0,0.0,0,357.47270188974943,533.5762107798768,-176.10350889012727,328,19.426209776609582,36.091776755875124,-16.665566979265524,28,-101.25002244821601,520.0068182813255,-621.2568407295415,236,-55.49628018280605,-16.665566979265524,-502.2391504518312,-537.740782327541,0.0,-119.0176902777103,-15.072958574399236
recent_6m_rf_depth3_h60_edge10_p0.5,recent_6m,rf_depth3,60,10.0,0.5,0.36232354465090216,0.3289592353730786,0.3342370460887698,0.010560785918952108,0.005341792877609497,0.0,0.0110069302894415,0.0,0.0006003121623244087,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,144.48293869305573,5.711025493390352,138.77191319966536,10,286.6545145525556,68.06658137590638,218.58793317664924,32,0.0,0.0,0.0,0,-5.330141973169944,4.621015842794961,-9.951157815964901,10,13.850362486218515,2.8924273787626746,10.95793510745584,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,431.13745324561137,73.77760686929673,357.3598463763146,42,-5.330141973169944,4.621015842794961,-9.951157815964901,10,13.850362486218515,2.8924273787626746,10.95793510745584,6,0.7089366085664679,-9.951157815964901,-16.74271164749757,10.95793510745584,-10.66009442453137,0.0,-17.552710678905232
recent_1m_rf_depth4_h60_edge2.5_p0.5,recent_1m,rf_depth4,60,2.5,0.5,0.7658468555721022,0.34721560254138045,0.3661343030695145,0.15613335049555926,0.16797528639464537,0.0005435521130588395,0.04579426552520723,0.04430303757954136,0.08278304718453595,128.89494646082687,99.42231432379174,29.472632137035145,52,-36.81616308479185,291.8358951907414,-328.65205827553325,136,-67.80579033977219,876.5058136635473,-944.3116040033195,534,16.951497577437635,146.61496682876933,-129.66346925133166,68,-82.47751265192171,121.690159096184,-204.1676717481057,178,-33.4265402614875,237.4075387873566,-270.83407904884405,202,-84.51440511934472,176.5149017739303,-261.029306893275,44,39.108936610983136,97.90902317727611,-58.80008656629296,76,574.8801851692687,202.48450162003274,372.3956835492359,106,81.01524559427808,82.74367659590894,-1.7284310016308595,66,-169.41548189195464,249.28219311209622,-418.6976750040509,130,23.786344215910304,288.70913817271486,-264.9227939568045,198,0.0,0.0,0.0,0,454.79515436119834,2250.3851144616297,-1795.589960100431,1396,81.01524559427808,82.74367659590894,-1.7284310016308595,66,-145.62913767604437,537.991331284811,-683.6204689608555,328,-185.2881564317718,19.815126072310296,-422.82663275703123,-653.2750556723503,-21.543557073941155,-260.7938362038243,-23.937015879953655
recent_6m_rf_depth2_h60_edge5_p0.4,recent_6m,rf_depth2,60,5.0,0.4,0.3876213132285529,0.3330173012494864,0.35492979674331937,0.06060171919770774,0.011031518624641834,0.0,0.0020383204239706482,0.02845479649417697,0.05474846920398607,-43.844968448985,39.51933420824494,-83.36430265722993,12,-39.85358725709709,44.77441325174259,-84.62800050883969,20,-6.810314105187842,1.1347518595471395,-7.945065964734982,2,0.0,0.0,0.0,0,86.05582833818737,33.267750872951645,52.78807746523572,42,164.0615144153479,73.09185873212672,90.96965568322118,60,98.83992187805113,11.170814402700193,87.66910747535096,16,259.67828060462494,124.9688353858156,134.70944521880932,70,16.8966704544804,3.103753231861074,13.792917222619325,6,-9.198896331321649,7.7883402152761905,-16.98723654659784,18,10.13718711980971,18.902877894639683,-8.765690774829963,12,-7.215164888503267,197.66191700342293,-204.87708189192617,122,0.0,0.0,0.0,0,535.0233458794218,331.03151194498986,203.99183393443187,228,-9.198896331321649,7.7883402152761905,-16.98723654659784,18,2.9220222313064426,216.56479489806262,-213.64277266675617,134,-13.434308544156032,-2.1423725854023017,-232.9496298673377,-200.21639927034906,-14.844863961195536,-13.426373396407115,-28.89134450606232
recent_3m_rf_depth3_h30_edge2.5_p0.5,recent_3m,rf_depth3,30,2.5,0.5,0.3728231482931845,0.3339145915206149,0.3333333333333333,0.018369592821467873,0.010115973927029544,0.0,0.003940752819676587,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,204.93121728450524,35.27034059649746,169.66087668800776,16,327.35827646170003,120.1527532165843,207.20552324511576,52,0.0,0.0,0.0,0,-5.687979401951537,14.935463197751934,-20.623442599703466,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,532.2894937462053,155.42309381308172,376.86639993312355,68,-5.687979401951537,14.935463197751934,-20.623442599703466,16,0.0,0.0,0.0,0,-9.23827911008123,-20.623442599703466,0.0,0.0,-11.385163489622236,0.0,-29.41623333400715
recent_6m_rf_depth2_h30_edge2.5_p0.4,recent_6m,rf_depth2,30,2.5,0.4,0.411617077103023,0.35452043220192,0.3664739125842062,0.042018010642652474,0.08507981989357348,0.001087104226117679,0.06373148525614894,0.02851482771040941,0.05558890623124024,-145.512163443815,196.94799597092103,-342.460159414736,84,9.702503101127746,106.8841288419482,-97.18162574082045,68,-3.8234916186752343,204.88546776723723,-208.7089593859125,82,44.13843102549997,22.28753163021597,21.850899395284,32,209.4372385761467,163.2347922023335,46.2024463738132,108,594.6840878931691,562.1466845735122,32.53740331965698,252,590.2680762405765,345.6236131679084,244.64446307266817,74,227.2476604243945,210.46488920629395,16.78277121810052,134,104.96517150088813,21.768277471943648,83.19689402894448,28,30.228564961678472,62.1796698413489,-31.951104879670453,46,79.10580261284217,105.28873225618818,-26.182929643346,66,-112.996116745947,492.15868481675375,-605.1548015627009,240,0.0,0.0,0.0,0,1631.1075136993124,1834.2433808323142,-203.13586713300154,862,30.228564961678472,62.1796698413489,-31.951104879670453,46,-33.89031413310484,597.447417072942,-631.3377312060468,306,-25.509758305110633,-98.88122079295985,-770.2117797296384,-424.63291350255986,-6.4413465745598195,-206.70481770348692,-37.95623062427851
recent_3m_rf_depth4_h30_edge5_p0.5,recent_3m,rf_depth4,30,5.0,0.5,0.4396269211183513,0.33186098620762744,0.34354623671163415,0.024337594175907896,0.05405062219588589,0.0,0.04633781763826607,0.0,0.06483371353103613,-36.70661381713458,69.22153828661467,-105.92815210374924,56,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-46.89498512170154,41.369383649259156,-88.2643687709607,12,0.0,0.0,0.0,0,1063.8142178364874,135.57782846787705,928.2363893686103,82,578.4244847495135,200.3855827168695,378.038902032644,116,97.888975947793,17.607828361293613,80.28114758649937,8,-0.3913575056646579,46.693293707417126,-47.08465121308177,32,-138.2971534649169,124.51699540758612,-262.814148872503,102,17.379547070319745,5.373623818751819,12.005923251567925,10,0.0,0.0,0.0,0,1656.5260795949578,464.162161481914,1192.3639181130438,274,-0.3913575056646579,46.693293707417126,-47.08465121308177,32,-120.91760639459714,129.89061922633792,-250.8082256209351,112,-46.32301560718909,-47.08465121308177,76.51790934284287,-336.29889423627947,-0.7616356058926783,-327.326134963778,-46.86234164226903
recent_3m_rf_depth3_h30_edge5_p0.5,recent_3m,rf_depth3,30,5.0,0.5,0.3806718670023237,0.32825644830005096,0.3385538009076276,0.01583001777702531,0.01451790400406332,0.0,0.01888843592879467,0.0,0.0055829031096170005,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,349.0307184731822,108.88153057608316,240.14918789709913,52,277.00063767124306,94.96640657227822,182.03423109896488,48,0.0,0.0,0.0,0,-11.016183010505998,16.73668782691839,-27.75287083742439,20,47.89584115106216,72.24985742437514,-24.35401627331297,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0,626.0313561444253,203.8479371483614,422.18341899606395,100,-11.016183010505998,16.73668782691839,-27.75287083742439,20,47.89584115106216,72.24985742437514,-24.35401627331297,30,-5.715820893436442,-27.75287083742439,-120.16864013902236,-24.35401627331297,-22.037049943987945,0.0,-47.34419068975774
recent_6m_rf_depth4_h30_edge10_p0.5,recent_6m,rf_depth4,30,10.0,0.5,0.3723494946178654,0.32463942311383287,0.3443089419751564,0.012177650429799427,0.009905853458862055,0.0,0.02079086832450061,0.0,0.025993516628646896,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,23.669263992696088,36.88072742177243,-13.211463429076337,12,0.0,0.0,0.0,0,471.19920471075716,49.92727984004034,421.2719248707168,24,411.1613222282706,73.14300982667812,338.01831240159254,36,14.913728594470044,1.0402524513769769,13.873476143093065,2,-17.78782855412331,2.1347257650645934,-19.922554319187903,6,100.71024134894913,180.37781333813132,-79.66757198918218,90,0.0,0.0,0.0,0,0.0,0.0,0.0,0,920.9435195261939,160.99126953986786,759.952249986326,74,-17.78782855412331,2.1347257650645934,-19.922554319187903,6,100.71024134894913,180.37781333813132,-79.66757198918218,90,15.653102834086955,-19.922554319187903,-281.01727773203794,-79.66757198918218,-35.57565715327486,0.0,-52.35855352957766
recent_3m_rf_depth3_h120_edge10_p0.4,recent_3m,rf_depth3,120,10.0,0.4,0.5805772600455715,0.35725992202901447,0.3262475990070015,0.07339371878439008,0.11796326081435707,0.0,0.12596820220138605,0.0048625285148277105,0.15386000720374596,-8.4716345401592,88.60276702004549,-97.07440156020469,26,-15.95038248087377,36.93196939911061,-52.882351879984384,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-169.00055676019932,60.46520558245507,-229.46576234265436,32,-73.40669947405232,87.94779611007225,-161.35449558412455,50,873.7702740287646,194.84931569488384,678.9209583338807,132,497.2900272575043,402.22183473545385,95.0681925220504,168,84.61630834923461,40.74202890258846,43.87427944664616,30,69.53096830862648,120.95848198156047,-51.42751367293397,74,-262.45891889805864,240.94674064485503,-503.40565954291367,140,-201.48790370993373,66.34849520726048,-267.83639891719423,38,0.0,0.0,0.0,0,1188.8473363802188,911.7609174446096,277.08641893560906,450,69.53096830862648,120.95848198156047,-51.42751367293397,74,-463.9468226079924,307.2952358521155,-771.242058460108,178,-190.45879635028177,-51.42751367293397,104.00149696936774,-718.5249888206757,0.0,-875.2435554294757,-53.90283855172185
recent_1m_rf_depth4_h30_edge10_p0.4,recent_1m,rf_depth4,30,10.0,0.4,0.7270658598524934,0.37446901869493127,0.3857095212337831,0.1910155747200412,0.2123825460162183,0.027857045794265525,0.08153281695882593,0.07912114299435706,0.26815944291031335,80.670490268,396.218348314811,-315.54785804681103,164,80.38631929285778,936.8298130857642,-856.4434937929063,410,-15.670115231216641,772.4852975675469,-788.1554127987636,470,-2.869740594286796,204.219918853401,-207.0896594476878,158,-26.67551908221988,247.68501911242979,-274.3605381946497,292,68.8145824107167,1269.7690921464089,-1200.9545097356922,864,34.166555455561465,233.95270398228732,-199.7861485267258,108,-89.98510301622353,396.630269434682,-486.61537245090557,178,664.3681784993838,237.97633874437597,426.39183975500777,132,75.26108071141735,62.57116118516641,12.68991952625094,82,-319.39493395586106,386.20611157899026,-705.6010455348513,230,99.37412974474036,660.1234464482909,-560.7493167035507,438,0.0,0.0,0.0,0,793.2056480025728,4695.766801241707,-3902.561153239134,2776,75.26108071141735,62.57116118516641,12.68991952625094,82,-220.0208042111207,1046.329558027281,-1266.350362238402,668,-206.7474874229976,81.59573595809483,-538.6476135649934,-1554.2769171682935,-68.9058164318439,-727.7027486734087,-55.59976477790197
recent_3m_rf_depth4_h120_edge10_p0.4,recent_3m,rf_depth4,120,10.0,0.4,0.713249703607222,0.37913653766677746,0.34594542108673537,0.10158300177770253,0.15436383645136714,0.012501698600353309,0.16292974588938713,0.010625525273142034,0.2045863849201585,192.06590417791602,87.39289158241232,104.67301259550369,50,-88.91954557617154,100.12753746100424,-189.04708303717578,36,-67.82119868659287,237.15356571094296,-304.9747643975358,172,-6.559331991953243,20.513250260811645,-27.07258225276489,20,-81.95473169656076,246.602631160536,-328.55736285709673,144,-126.54783277607606,101.90337796167375,-228.4512107377498,86,908.8624848898074,366.4033212268341,542.4591636629734,132,390.63817185066796,889.2993847014022,-498.6612128507342,308,289.16535866276405,161.02680109016083,128.13855757260322,124,225.42052335838392,272.24660863183976,-46.82608527345588,202,-90.75327459595606,233.12706005828827,-323.88033465424434,118,-159.8613038684782,159.09716780806326,-318.9584716765415,104,0.0,0.0,0.0,0,1408.929278853801,2210.422761155778,-801.4934823019769,1072,225.42052335838392,272.24660863183976,-46.82608527345588,202,-250.61457846443426,392.2242278663516,-642.8388063307858,222,-497.6612078189255,-46.82608527345588,-110.57493350338903,-673.881393128707,0.0,-532.2638728273968,-56.64705032838009
recent_6m_rf_depth2_h30_edge10_p0.4,recent_6m,rf_depth2,30,10.0,0.4,0.4129290317551924,0.3569526151593534,0.36785036162246065,0.036799017601309866,0.03751534997953336,0.006658513384970784,0.09131675499388504,0.00012006243246488174,0.12228358746548205,-63.77744125383167,26.380890548800142,-90.15833180263182,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.963201808262383,4.438643043932608,10.524558764329774,12,0.0,0.0,0.0,0,472.0326052686641,197.93171002880723,274.1008952398568,66,357.7036979658299,172.18343743767022,185.52026052815972,96,116.30625599328148,2.7738850190057014,113.53237097427578,4,31.975923078997326,31.82536827693068,0.15055480206664457,28,-35.46029401399586,172.0684574973534,-207.52875151134927,88,0.0,0.0,0.0,0,0.0,0.0,0.0,0,897.2283197822062,403.7085660782159,493.5197537039904,194,31.975923078997326,31.82536827693068,0.15055480206664457,28,-35.46029401399586,172.0684574973534,-207.52875151134927,88,-124.30622793435859,60.6565732894385,-124.27718887114027,-219.8567097454668,-60.506018487371854,-83.251562640209,-58.37720594755821
recent_6m_rf_depth4_h30_edge2.5_p0.5,recent_6m,rf_depth4,30,2.5,0.5,0.35057528130594023,0.3332999633706456,0.33640807316304006,0.004154727793696275,0.008821121571837905,0.0,0.003397200706617747,0.0,0.002341217433065194,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.497462783457323,19.307534649814368,3.1899281336429577,6,298.6077776088258,9.501744606782259,289.1060330020436,20,189.19980349635603,53.74478906913626,135.45501442721974,20,0.0,0.0,0.0,0,-14.927395642070351,17.7779622101164,-32.70535785218675,18,22.289831471073995,26.11436955896685,-3.824538087892854,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0,510.30504388863915,82.55406832573289,427.7509755629063,46,-14.927395642070351,17.7779622101164,-32.70535785218675,18,22.289831471073995,26.11436955896685,-3.824538087892854,12,-2.841614482958346,-32.70535785218675,-3.824538087892854,-48.43249590845162,-29.863743369228406,0.0,-60.124999698214516
train_all_rf_depth4_h30_edge2.5_p0.4,train_all,rf_depth4,30,2.5,0.4,0.5898977132863226,0.42374000062561384,0.47408061017043446,0.21581692563969523,0.17851388623392228,0.08289169724147302,0.12447343389047424,0.2551927002041061,0.15458038179853523,673.7950625964118,329.744423251953,344.05063934445866,148,790.7553242353682,657.9346432780242,132.820680957344,284,797.6300088930888,573.9894923850593,223.64051650802946,320,492.4553897881356,305.1215554671131,187.3338343210225,200,438.9896362424395,304.57948427002583,134.41015197241367,216,833.6908138024502,650.4655388501312,183.22527495231893,422,951.8113846839071,290.0431587644516,661.7682259194554,204,851.3446865316432,524.4402927137735,326.9043938178697,238,552.0152986777393,288.47754199629304,263.53775668144635,198,234.67535567861296,248.8109630572801,-14.135607378667133,204,480.3848796173682,443.32437400890825,37.06050560845997,284,-69.76146306327813,408.02921732429394,-477.790680387572,300,0.0,0.0,0.0,0,6382.487605451183,3924.7961309768248,2457.691474474359,2230,234.67535567861296,248.8109630572801,-14.135607378667133,204,410.62341655409006,851.3535913332021,-440.7301747791122,584,-524.709514705189,27.067779601354612,-725.5557422761641,-977.1261206846162,-41.20338698002175,284.8255674970519,-63.542142505296745
recent_3m_rf_depth2_h30_edge10_p0.4,recent_3m,rf_depth2,30,10.0,0.4,0.48744373666240975,0.4220134286170825,0.3679505137307037,0.06111910606958436,0.1294336747650893,0.0,0.2696018480771844,0.0,0.19143954856525394,91.85045803917546,55.88304902964186,35.967409009533604,24,3.508771985512027,4.330214039964483,-0.8214420544524559,6,0.0,0.0,0.0,0,-91.44961639087512,108.42660885887265,-199.87622524974776,106,-206.99937188725315,27.32196053591668,-234.3213324231698,16,0.0,0.0,0.0,0,410.2557581544897,27.027896699301873,383.22786145518774,32,614.5470001594422,96.18950510434789,518.3574950550944,52,84.26722505299189,11.794133290059982,72.47309176293192,4,80.22485854067618,146.63804074325327,-66.41318220257708,116,-35.45741926139101,92.84681030343813,-128.30422956482914,44,-121.85801390881323,4.4222613735339875,-126.28027528234722,8,0.0,0.0,0.0,0,905.980225113483,330.97336755810545,575.0068575553775,240,80.22485854067618,146.63804074325327,-66.41318220257708,116,-157.31543317020424,97.26907167697212,-254.58450484717633,52,-226.93488983118453,-66.41318220257708,59.99978488681064,-254.58450484717633,0.0,-314.58428973398696,-69.52494995356892
