hedge,signal_price,signal_kind,hedge_frac,mode,threshold_bps,exit_bps,max_hold,jan_net_bps,jan_gross_bps,jan_cost_bps,jan_trades,jan_avgpos,feb_net_bps,feb_gross_bps,feb_cost_bps,feb_trades,feb_avgpos,train_net_bps,train_gross_bps,train_cost_bps,train_trades,train_avgpos,test_net_bps,test_gross_bps,test_cost_bps,test_trades,test_avgpos
official8,micro,roll_center,0.5,threshold,200,0,390,-66.00471580479194,-21.891124273931712,44.11359153086024,8,0.14984512132163139,-119.91418363939079,-40.304273344803924,79.60991029458685,10,0.2596075224856909,-185.91889944418273,-62.19539761873564,123.72350182544709,18,0.203234787219939,141.79989309248322,200.70420154238894,58.904308449905756,12,0.271772480528676
official8,micro,roll_center,0.5,threshold,200,25,60,-128.19239761167697,-30.75950856991668,97.43288904176033,22,0.08169850283944244,-159.73498307219603,33.856937271990965,193.59192034418697,40,0.15712728263832107,-287.9273806838731,3.097428702074287,291.0248093859473,62,0.11838790931989925,-117.15418750283523,144.2655029666725,261.4196904695077,56,0.18810479112579656
official8,micro,roll_center,0.5,threshold,200,25,390,-66.00471580479194,-21.891124273931712,44.11359153086024,8,0.14984512132163139,-119.91418363939079,-40.304273344803924,79.60991029458685,10,0.2596075224856909,-185.91889944418273,-62.19539761873564,123.72350182544709,18,0.203234787219939,141.79989309248322,200.70420154238894,58.904308449905756,12,0.271772480528676
official8,micro,roll_center,1.0,threshold,50,0,60,-1418.4071113393077,-199.77910816260513,1218.6280031767024,188,0.6702374806401652,-1539.321857869046,-54.154067212770485,1485.1677906562754,220,0.8205233033524121,-2957.728969208354,-253.9331753753757,2703.7957938329782,408,0.7433381943523797,-1939.9474365363892,-196.0858919778638,1743.8615445585253,240,0.7796790181732358
official8,micro,roll_center,1.0,threshold,50,0,390,-528.6816394321608,-213.53866070561904,315.1429787265417,32,0.7777490965410429,-449.91946157355284,-86.74700023897516,363.17246133457775,36,0.8979285908967021,-978.6011010057135,-300.2856609445942,678.3154400611194,68,0.8362057536789076,-740.6386590393155,-358.400188123168,382.2384709161473,40,0.8578003304224687
official8,micro,roll_center,1.0,threshold,50,25,60,-1455.3978553986535,-210.75821680555433,1244.6396385930993,188,0.6606866288074342,-1530.6095007443894,-29.260107662361957,1501.349393082027,220,0.7998092123194331,-2986.0073561430436,-240.01832446791641,2745.9890316751266,408,0.728357417473154,-1922.8712357933503,-173.93728120749915,1748.9339545858513,240,0.7736606089214066
official8,micro,roll_center,1.0,threshold,50,25,390,-589.9484868935045,-208.88415073391593,381.0643361595885,34,0.7006969540526587,-460.10909736684135,-21.416236791519513,438.6928605753219,42,0.8239302262196784,-1050.057584260346,-230.30038752543555,819.7571967349104,76,0.7606390030491846,-655.5998030459059,-257.40976603334684,398.19003701255906,42,0.8022185508614585
official8,micro,roll_center,1.0,threshold,100,0,60,-788.1514446475259,-78.75467385016647,709.3967707973595,102,0.37312854930304595,-1138.3424034631628,-180.44918382729486,957.8932196358678,134,0.4971381847914963,-1926.4938481106885,-259.2038576774615,1667.2899904332273,236,0.4334482301471563,-1191.7665029360762,130.6047136978846,1322.3712166339608,176,0.5686806702855794
official8,micro,roll_center,1.0,threshold,100,0,390,-449.30006303999744,-242.06883431114582,207.2312287288516,22,0.5180691791430047,-354.3462268767804,-93.60886720520949,260.73735967157097,22,0.5767239029708368,-803.6462899167778,-335.67770151635546,467.96858840042256,44,0.5465994962216625,-298.41722185658887,-1.6471551446752215,296.7700667119136,30,0.6509322633939107
official8,micro,roll_center,1.0,threshold,100,25,60,-788.1514446475259,-78.75467385016647,709.3967707973595,102,0.37312854930304595,-1138.3424034631628,-180.44918382729486,957.8932196358678,134,0.4971381847914963,-1926.4938481106885,-259.2038576774615,1667.2899904332273,236,0.4334482301471563,-1191.7665029360762,130.6047136978846,1322.3712166339608,176,0.5686806702855794
official8,micro,roll_center,1.0,threshold,100,25,390,-449.30006303999744,-242.06883431114582,207.2312287288516,22,0.5180691791430047,-359.9668821058291,-100.48167063262461,259.4852114732045,22,0.5599618424638866,-809.2669451458268,-342.55050494377053,466.7164402020561,44,0.5384462415484556,-282.1368040066327,19.97021858423182,302.10702259086446,30,0.6261505782393203
official8,micro,roll_center,1.0,threshold,150,0,60,-562.1783417041961,-175.86913457000745,386.3092071341886,52,0.18662880743417656,-616.9660994398266,-44.52572146350381,572.4403779763228,72,0.27296266012537473,-1179.1444411440227,-220.3948560335113,958.7495851105115,124,0.22862256396659153,-563.4972335210392,84.1772879539984,647.6745214750376,82,0.27059240028321924
official8,micro,roll_center,1.0,threshold,150,0,390,-325.27525144488936,-189.53039071866215,135.74486072622722,12,0.27503871966959215,-266.1699392654419,-103.18701123496183,162.98292803048005,14,0.3639956391387299,-591.4451907103314,-292.7174019536241,298.72778875670724,26,0.31830836537186796,-161.7434751286454,7.931764450626348,169.67523957927176,16,0.3533160254897333
official8,micro,roll_center,1.0,threshold,150,25,60,-562.1783417041961,-175.86913457000745,386.3092071341886,52,0.18662880743417656,-616.9660994398266,-44.52572146350381,572.4403779763228,72,0.27296266012537473,-1179.1444411440227,-220.3948560335113,958.7495851105115,124,0.22862256396659153,-563.4972335210392,84.1772879539984,647.6745214750376,82,0.27059240028321924
official8,micro,roll_center,1.0,threshold,150,25,390,-325.27525144488936,-189.53039071866215,135.74486072622722,12,0.27503871966959215,-266.1699392654419,-103.18701123496183,162.98292803048005,14,0.3639956391387299,-591.4451907103314,-292.7174019536241,298.72778875670724,26,0.31830836537186796,-161.7434751286454,7.931764450626348,169.67523957927176,16,0.3533160254897333
official8,micro,roll_center,1.0,threshold,200,0,60,-195.60854794628628,-48.43543858884141,147.1731093574449,22,0.08169850283944244,-381.0449331251517,-55.3011368378333,325.7437962873185,40,0.15712728263832107,-576.6534810714381,-103.73657542667472,472.9169056447634,62,0.11838790931989925,-427.17369082096695,7.258507119819709,434.4321979407867,56,0.18810479112579656
official8,micro,roll_center,1.0,threshold,200,0,390,-121.22689281408837,-60.130501580237855,61.09639123385051,8,0.14984512132163139,-229.57650048818343,-104.26803793925347,125.30846254892988,10,0.2596075224856909,-350.8033933022718,-164.3985395194914,186.40485378278038,18,0.203234787219939,-94.09192483157611,1.8734653445019993,95.96539017607812,12,0.271772480528676
official8,micro,roll_center,1.0,threshold,200,25,60,-195.60854794628628,-48.43543858884141,147.1731093574449,22,0.08169850283944244,-381.0449331251517,-55.3011368378333,325.7437962873185,40,0.15712728263832107,-576.6534810714381,-103.73657542667472,472.9169056447634,62,0.11838790931989925,-427.17369082096695,7.258507119819709,434.4321979407867,56,0.18810479112579656
official8,micro,roll_center,1.0,threshold,200,25,390,-121.22689281408837,-60.130501580237855,61.09639123385051,8,0.14984512132163139,-229.57650048818343,-104.26803793925347,125.30846254892988,10,0.2596075224856909,-350.8033933022718,-164.3985395194914,186.40485378278038,18,0.203234787219939,-94.09192483157611,1.8734653445019993,95.96539017607812,12,0.271772480528676
official8,micro,ewma_center,0.0,threshold,50,0,60,-735.8571660950884,-465.77161575141804,270.0855503436703,170,0.5969282395456892,-189.56961794693584,90.05993992842853,279.62955787536436,176,0.6689833742164077,-925.4267840420241,-375.7116758229895,549.7151082190346,346,0.6319766671085775,52.99936303833756,527.0882599681137,474.08889692977624,237,0.7573755015341043
official8,micro,ewma_center,0.0,threshold,50,0,390,-395.1298574237176,-305.7763753780307,89.35348204568687,28,0.6924367578729995,-167.83748037192868,-34.839679191325246,132.99780118060337,32,0.8386481330062687,-562.9673377956462,-340.6160545693559,222.3512832262902,60,0.7635556144769985,-7.8366862497927094,170.57348359108104,178.4101698408737,41,0.9348595704507906
official8,micro,ewma_center,0.0,threshold,50,25,60,-681.6583591252576,-334.87882737829545,346.779531746962,178,0.5842798141455859,-377.59263143143716,-53.33005641620758,324.2625750152296,178,0.6362769146906514,-1059.2509905566947,-388.20888379450304,671.0421067621916,356,0.6095717884130982,151.00673707670842,628.2573091442334,477.2505720675251,241,0.7360160490913382
official8,micro,ewma_center,0.0,threshold,50,25,390,-506.01156371806536,-289.62352194107586,216.3880417769895,46,0.607769747031492,-239.35162721545612,-59.948169123238415,179.40345809221762,40,0.6718451894249114,-745.3631909335215,-349.5716910643143,395.79149986920714,86,0.6389367625613152,379.31392216228585,624.0517019108971,244.7377797486113,59,0.7788529620014161
official8,micro,ewma_center,0.0,threshold,100,0,60,-286.0924086771844,-105.016550287651,181.07585838953332,78,0.27994321115126486,248.2055018028257,372.9197888986402,124.71428709581441,64,0.24611610793131644,-37.88690687435856,267.9032386109892,305.79014548534775,142,0.26348932785363915,224.3353310210273,440.982716522349,216.6473855013217,106,0.3601604909133821
official8,micro,ewma_center,0.0,threshold,100,0,390,-181.37736942420628,-106.74066046953534,74.63670895467088,22,0.5482705214248839,-62.64863279859803,-13.117714525430202,49.530918273167806,18,0.4655219405832652,-244.0260022228043,-119.85837499496554,124.1676272278387,40,0.5080206814264882,200.91756222066323,322.564852252416,121.64729003175282,26,0.5817795610101487
official8,micro,ewma_center,0.0,threshold,100,25,60,-286.0924086771844,-105.016550287651,181.07585838953332,78,0.27994321115126486,248.2055018028257,372.9197888986402,124.71428709581441,64,0.24611610793131644,-37.88690687435856,267.9032386109892,305.79014548534775,142,0.26348932785363915,224.3353310210273,440.982716522349,216.6473855013217,106,0.3601604909133821
official8,micro,ewma_center,0.0,threshold,100,25,390,-207.93921843011387,-95.52348948338008,112.41572894673381,22,0.5158750645327826,-55.44405403231638,-6.273950188075972,49.17010384424038,18,0.4618424638866176,-263.3832724624303,-101.79743967145605,161.5858327909742,40,0.48959300013257323,169.0772958031049,290.36453137089245,121.28723556778756,26,0.5692707104083078
official8,micro,ewma_center,0.0,threshold,150,0,60,-260.96942362527557,-185.8747362512059,75.09468737406968,42,0.15423335054207538,-114.24256079042988,-70.53732669248802,43.70523409794194,26,0.10629599345870809,-375.2119844157055,-256.4120629436939,118.7999214720116,68,0.130916081134827,177.94239157248347,282.0310999893749,104.08870841689149,40,0.13653528439933915
official8,micro,ewma_center,0.0,threshold,150,0,390,-197.28447994624233,-166.7133075050664,30.571172441175914,10,0.2423851316468766,-184.490291194222,-148.77026858599152,35.720022608230536,12,0.31180158081221043,-381.7747711404644,-315.4835760910579,66.29119504940645,22,0.2761500729152857,382.69190381195966,433.5060909907007,50.81418717874102,12,0.26681614349775784
official8,micro,ewma_center,0.0,threshold,150,25,60,-260.96942362527557,-185.8747362512059,75.09468737406968,42,0.15423335054207538,-114.24256079042988,-70.53732669248802,43.70523409794194,26,0.10629599345870809,-375.2119844157055,-256.4120629436939,118.7999214720116,68,0.130916081134827,177.94239157248347,282.0310999893749,104.08870841689149,40,0.13653528439933915
official8,micro,ewma_center,0.0,threshold,150,25,390,-197.28447994624233,-166.7133075050664,30.571172441175914,10,0.2423851316468766,-184.490291194222,-148.77026858599152,35.720022608230536,12,0.31180158081221043,-381.7747711404644,-315.4835760910579,66.29119504940645,22,0.2761500729152857,382.69190381195966,433.5060909907007,50.81418717874102,12,0.26681614349775784
official8,micro,ewma_center,0.0,threshold,200,0,60,-47.23265284745416,-26.306243232108173,20.92640961534598,12,0.044269488900361385,-72.70663183029181,-71.62555141025706,1.0810804200347517,2,0.008176614881439084,-119.93928467774597,-97.93179464236523,22.00749003538074,14,0.026713509213840646,259.23508173364735,277.8775541852418,18.642472451594482,14,0.049563370309181023
official8,micro,ewma_center,0.0,threshold,200,0,390,-34.8396702905552,-33.47340625916573,1.3662640313894654,2,0.046205472379969026,-113.26903401602391,-112.18627958827554,1.0827544277483707,2,0.044153720359771054,-148.1087043065791,-145.65968584744127,2.4490184591378363,4,0.04520747713111494,416.40958276502425,432.1126632684802,15.703080503455878,8,0.17299976398395092
official8,micro,ewma_center,0.0,threshold,200,25,60,-47.23265284745416,-26.306243232108173,20.92640961534598,12,0.044269488900361385,-72.70663183029181,-71.62555141025706,1.0810804200347517,2,0.008176614881439084,-119.93928467774597,-97.93179464236523,22.00749003538074,14,0.026713509213840646,259.23508173364735,277.8775541852418,18.642472451594482,14,0.049563370309181023
official8,micro,ewma_center,0.0,threshold,200,25,390,-34.8396702905552,-33.47340625916573,1.3662640313894654,2,0.046205472379969026,-113.26903401602391,-112.18627958827554,1.0827544277483707,2,0.044153720359771054,-148.1087043065791,-145.65968584744127,2.4490184591378363,4,0.04520747713111494,416.40958276502425,432.1126632684802,15.703080503455878,8,0.17299976398395092
official8,micro,ewma_center,0.5,threshold,50,0,60,-951.5156265699118,-255.30764824167517,696.2079783282367,170,0.5969282395456892,-699.7601462825081,40.49475168342618,740.2548979659343,176,0.6689833742164077,-1651.2757728524202,-214.81289655824898,1436.462876294171,346,0.6319766671085775,-818.3785647135995,278.52994458004014,1096.9085092936393,237,0.7573755015341043
official8,micro,ewma_center,0.5,threshold,50,0,390,-444.59021888915237,-268.1312848041722,176.4589340849801,28,0.6924367578729995,-282.93095081372655,-42.52420663527736,240.40674417844917,32,0.8386481330062687,-727.5211697028789,-310.6554914394497,416.86567826342923,60,0.7635556144769985,-292.7756692858923,9.463137800248996,302.23880708614126,41,0.9348595704507906
official8,micro,ewma_center,0.5,threshold,50,25,60,-936.273024433302,-136.74474301266218,799.5282814206397,178,0.5842798141455859,-818.2017089725443,-18.254189980118507,799.9475189924257,178,0.6362769146906514,-1754.4747334058463,-154.99893299278077,1599.4758004130654,356,0.6095717884130982,-765.9829948667003,394.04990284255626,1160.0328977092565,241,0.7360160490913382
official8,micro,ewma_center,0.5,threshold,50,25,390,-495.42245808544243,-131.47073421746168,363.9517238679807,46,0.607769747031492,-348.384181798502,-15.253699338493888,333.130482460008,40,0.6718451894249114,-843.8066398839446,-146.72443355595564,697.0822063279888,86,0.6389367625613152,-88.12133436529864,366.2654966467706,454.38683101206914,59,0.7788529620014161
official8,micro,ewma_center,0.5,threshold,100,0,60,-478.68246350889365,-94.37633430131284,384.3061292075807,78,0.27994321115126486,-155.5392908040899,177.65865745684104,333.1979482609309,64,0.24611610793131644,-634.2217543129835,83.28232315552806,717.5040774685117,142,0.26348932785363915,-240.19212635339093,315.34309929892555,555.5352256523165,106,0.3601604909133821
official8,micro,ewma_center,0.5,threshold,100,0,390,-286.7838061077469,-141.90620289560115,144.87760321214574,22,0.5482705214248839,-137.71374919141877,-18.024964739775715,119.688784451643,18,0.4655219405832652,-424.4975552991657,-159.9311676353769,264.56638766378876,40,0.5080206814264882,-27.438035086065955,184.21515907527066,211.65319416133661,26,0.5817795610101487
official8,micro,ewma_center,0.5,threshold,100,25,60,-478.68246350889365,-94.37633430131284,384.3061292075807,78,0.27994321115126486,-155.5392908040899,177.65865745684104,333.1979482609309,64,0.24611610793131644,-634.2217543129835,83.28232315552806,717.5040774685117,142,0.26348932785363915,-240.19212635339093,315.34309929892555,555.5352256523165,106,0.3601604909133821
official8,micro,ewma_center,0.5,threshold,100,25,390,-295.6187465865089,-115.43425612035831,180.18449046615058,22,0.5158750645327826,-141.5149266028744,-24.303511830321128,117.21141477255321,18,0.4618424638866176,-437.1336731893833,-139.73776795067945,297.3959052387038,40,0.48959300013257323,-50.376416153810474,159.65789225036866,210.0343084041791,26,0.5692707104083078
official8,micro,ewma_center,0.5,threshold,150,0,60,-378.59395749854485,-194.10854440093598,184.4854130976089,42,0.15423335054207538,-174.23486095770812,-35.77946819901571,138.4553927586924,26,0.10629599345870809,-552.828818456253,-229.88801259995174,322.9408058563013,68,0.130916081134827,-92.8812322447686,157.47036468162702,250.35159692639564,40,0.13653528439933915
official8,micro,ewma_center,0.5,threshold,150,0,390,-261.47342520187726,-206.30981339729175,55.16361180458555,10,0.2423851316468766,-178.5415974860569,-95.22886561859768,83.31273186745919,12,0.31180158081221043,-440.01502268793416,-301.53867901588944,138.47634367204472,22,0.2761500729152857,141.0359171023253,236.9503302434043,95.91441314107898,12,0.26681614349775784
official8,micro,ewma_center,0.5,threshold,150,25,60,-378.59395749854485,-194.10854440093598,184.4854130976089,42,0.15423335054207538,-174.23486095770812,-35.77946819901571,138.4553927586924,26,0.10629599345870809,-552.828818456253,-229.88801259995174,322.9408058563013,68,0.130916081134827,-92.8812322447686,157.47036468162702,250.35159692639564,40,0.13653528439933915
official8,micro,ewma_center,0.5,threshold,150,25,390,-261.47342520187726,-206.30981339729175,55.16361180458555,10,0.2423851316468766,-178.5415974860569,-95.22886561859768,83.31273186745919,12,0.31180158081221043,-440.01502268793416,-301.53867901588944,138.47634367204472,22,0.2761500729152857,141.0359171023253,236.9503302434043,95.91441314107898,12,0.26681614349775784
official8,micro,ewma_center,0.5,threshold,200,0,60,-102.84331893492416,-53.95144302282083,48.89187591210332,12,0.044269488900361385,-39.38501958512492,-35.04578142781896,4.33923815730596,2,0.008176614881439084,-142.22833852004908,-88.99722445063978,53.23111406940929,14,0.026713509213840646,106.05556344590546,173.7135540677798,67.65799062187435,14,0.049563370309181023
official8,micro,ewma_center,0.5,threshold,200,0,390,-71.92386512438708,-67.91291492225176,4.010950202135326,2,0.046205472379969026,-56.273386287464675,-51.94577014916461,4.327616138300055,2,0.044153720359771054,-128.19725141185174,-119.85868507141636,8.338566340435381,4,0.04520747713111494,209.16679170952787,249.63497545006257,40.468183740534705,8,0.17299976398395092
official8,micro,ewma_center,0.5,threshold,200,25,60,-102.84331893492416,-53.95144302282083,48.89187591210332,12,0.044269488900361385,-39.38501958512492,-35.04578142781896,4.33923815730596,2,0.008176614881439084,-142.22833852004908,-88.99722445063978,53.23111406940929,14,0.026713509213840646,106.05556344590546,173.7135540677798,67.65799062187435,14,0.049563370309181023
official8,micro,ewma_center,0.5,threshold,200,25,390,-71.92386512438708,-67.91291492225176,4.010950202135326,2,0.046205472379969026,-56.273386287464675,-51.94577014916461,4.327616138300055,2,0.044153720359771054,-128.19725141185174,-119.85868507141636,8.338566340435381,4,0.04520747713111494,209.16679170952787,249.63497545006257,40.468183740534705,8,0.17299976398395092
official8,micro,ewma_center,1.0,threshold,50,0,60,-1167.1740870447354,-44.84368073193223,1122.330406312803,170,0.5969282395456892,-1209.950674618081,-9.07043656157627,1200.8802380565046,176,0.6689833742164077,-2377.124761662816,-53.91411729350856,2323.2106443693074,346,0.6319766671085775,-1689.7564924655364,29.971629191966258,1719.7281216575025,237,0.7573755015341043
official8,micro,ewma_center,1.0,threshold,50,0,390,-494.05058035458705,-230.48619423031374,263.5643861242733,28,0.6924367578729995,-398.0244212555244,-50.20873407922935,347.81568717629494,32,0.8386481330062687,-892.0750016101116,-280.69492830954323,611.3800733005683,60,0.7635556144769985,-577.7146523219923,-151.64720799058344,426.06744433140886,41,0.9348595704507906
official8,micro,ewma_center,1.0,threshold,50,25,60,-1190.8876897413468,61.38934135297109,1252.2770310943176,178,0.5842798141455859,-1258.8107865136517,16.82167645597055,1275.6324629696219,178,0.6362769146906514,-2449.6984762549982,78.21101780894153,2527.9094940639397,356,0.6095717884130982,-1682.9727268101094,159.84249654087898,1842.815223350988,241,0.7360160490913382
official8,micro,ewma_center,1.0,threshold,50,25,390,-484.8333524528195,26.68205350615252,511.515405958972,46,0.607769747031492,-457.41673638154776,29.44077044625071,486.8575068277985,40,0.6718451894249114,-942.2500888343673,56.122823952403195,998.3729127867705,86,0.6389367625613152,-555.5565908928832,108.47929138264374,664.0358822755269,59,0.7788529620014161
official8,micro,ewma_center,1.0,threshold,100,0,60,-671.2725183406029,-83.73611831497475,587.5364000256282,78,0.27994321115126486,-559.2840834110057,-17.602473984958248,541.6816094260473,64,0.24611610793131644,-1230.5566017516085,-101.33859229993294,1129.2180094516755,142,0.26348932785363915,-704.7195837278093,189.70348207550197,894.4230658033115,106,0.3601604909133821
official8,micro,ewma_center,1.0,threshold,100,0,390,-392.1902427912875,-177.07174532166692,215.11849746962062,22,0.5482705214248839,-212.7788655842394,-22.932214954121154,189.8466506301182,18,0.4655219405832652,-604.9691083755271,-200.0039602757882,404.96514809973877,40,0.5080206814264882,-255.79363239279542,45.86546589812503,301.6590982909203,26,0.5817795610101487
official8,micro,ewma_center,1.0,threshold,100,25,60,-671.2725183406029,-83.73611831497475,587.5364000256282,78,0.27994321115126486,-559.2840834110057,-17.602473984958248,541.6816094260473,64,0.24611610793131644,-1230.5566017516085,-101.33859229993294,1129.2180094516755,142,0.26348932785363915,-704.7195837278093,189.70348207550197,894.4230658033115,106,0.3601604909133821
official8,micro,ewma_center,1.0,threshold,100,25,390,-383.29827474290397,-135.34502275733658,247.95325198556733,22,0.5158750645327826,-227.5857991734323,-42.33307347256621,185.25272570086605,18,0.4618424638866176,-610.8840739163362,-177.6780962299028,433.2059776864333,40,0.48959300013257323,-269.83012811072615,28.95125312984453,298.78138124057057,26,0.5692707104083078
official8,micro,ewma_center,1.0,threshold,150,0,60,-496.21849137181414,-202.3423525506661,293.87613882114806,42,0.15423335054207538,-234.2271611249863,-1.0216097055435,233.20555141944286,26,0.10629599345870809,-730.4456524968006,-203.3639622562096,527.0816902405909,68,0.130916081134827,-363.70485606202067,32.90962937387907,396.6144854358997,40,0.13653528439933915
official8,micro,ewma_center,1.0,threshold,150,0,390,-325.6623704575123,-245.90631928951709,79.7560511679952,10,0.2423851316468766,-172.59290377789165,-41.687462651203795,130.90544112668786,12,0.31180158081221043,-498.25527423540393,-287.59378194072093,210.66149229468306,22,0.2761500729152857,-100.62006960730928,40.3945694961077,141.01463910341693,12,0.26681614349775784
official8,micro,ewma_center,1.0,threshold,150,25,60,-496.21849137181414,-202.3423525506661,293.87613882114806,42,0.15423335054207538,-234.2271611249863,-1.0216097055435,233.20555141944286,26,0.10629599345870809,-730.4456524968006,-203.3639622562096,527.0816902405909,68,0.130916081134827,-363.70485606202067,32.90962937387907,396.6144854358997,40,0.13653528439933915
official8,micro,ewma_center,1.0,threshold,150,25,390,-325.6623704575123,-245.90631928951709,79.7560511679952,10,0.2423851316468766,-172.59290377789165,-41.687462651203795,130.90544112668786,12,0.31180158081221043,-498.25527423540393,-287.59378194072093,210.66149229468306,22,0.2761500729152857,-100.62006960730928,40.3945694961077,141.01463910341693,12,0.26681614349775784
official8,micro,ewma_center,1.0,threshold,200,0,60,-158.45398502239416,-81.59664281353349,76.85734220886067,12,0.044269488900361385,-6.0634073399580375,1.5339885546191387,7.597395894577168,2,0.008176614881439084,-164.5173923623522,-80.06265425891436,84.45473810343783,14,0.026713509213840646,-47.12395484183645,69.54955395031774,116.6735087921542,14,0.049563370309181023
official8,micro,ewma_center,1.0,threshold,200,0,390,-109.00805995821896,-102.35242358533777,6.655636372881187,2,0.046205472379969026,0.7222614410945559,8.294739289946298,7.572477848851739,2,0.044153720359771054,-108.28579851712442,-94.05768429539147,14.228114221732925,4,0.04520747713111494,1.9240006540313268,67.15728763164485,65.23328697761352,8,0.17299976398395092
official8,micro,ewma_center,1.0,threshold,200,25,60,-158.45398502239416,-81.59664281353349,76.85734220886067,12,0.044269488900361385,-6.0634073399580375,1.5339885546191387,7.597395894577168,2,0.008176614881439084,-164.5173923623522,-80.06265425891436,84.45473810343783,14,0.026713509213840646,-47.12395484183645,69.54955395031774,116.6735087921542,14,0.049563370309181023
official8,micro,ewma_center,1.0,threshold,200,25,390,-109.00805995821896,-102.35242358533777,6.655636372881187,2,0.046205472379969026,0.7222614410945559,8.294739289946298,7.572477848851739,2,0.044153720359771054,-108.28579851712442,-94.05768429539147,14.228114221732925,4,0.04520747713111494,1.9240006540313268,67.15728763164485,65.23328697761352,8,0.17299976398395092
sparse5,micro,raw,0.0,threshold,50,0,60,-153.99236966163045,263.3901054111032,417.38247507273365,274,0.9639907072792979,-186.84991687088024,220.9038811035846,407.753797974465,266,0.9817388934314527,-340.84228653251085,484.2939865146878,825.1362730471986,540,0.9726236245525653,280.8739422418612,713.1248265439893,432.25088430212804,234,0.7501770120368185
sparse5,micro,raw,0.0,threshold,50,0,390,82.99380069118043,220.33597182548272,137.3421711343023,40,0.9851574599896747,158.67516382563417,285.6829273638528,127.00776353821855,38,0.9972744617061869,241.66896451681473,506.0188991893355,264.3499346725209,78,0.9910513058464802,652.2289407952009,794.1538015760763,141.92486078087538,43,0.9415860278498938
sparse5,micro,raw,0.0,threshold,50,25,60,-153.99236966163045,263.3901054111032,417.38247507273365,274,0.9639907072792979,-186.84991687088024,220.9038811035846,407.753797974465,266,0.9817388934314527,-340.84228653251085,484.2939865146878,825.1362730471986,540,0.9726236245525653,148.3155836777395,635.0796721451691,486.76408846742936,238,0.722209110219495
sparse5,micro,raw,0.0,threshold,50,25,390,82.99380069118043,220.33597182548272,137.3421711343023,40,0.9851574599896747,158.67516382563417,285.6829273638528,127.00776353821855,38,0.9972744617061869,241.66896451681473,506.0188991893355,264.3499346725209,78,0.9910513058464802,478.53321150849825,670.8581258616508,192.32491435315256,54,0.7394382818031626
sparse5,micro,raw,0.0,threshold,100,0,60,-195.97304826801576,201.34616638880055,397.31921465681637,264,0.928110480123903,28.97664270291013,407.7428001242467,378.7661574213367,262,0.9653856636685746,-166.99640556510576,609.0889665130472,776.085372078153,526,0.9462415484555217,-45.32559873930303,183.87412697743244,229.19972571673543,160,0.5165211234363937
sparse5,micro,raw,0.0,threshold,100,0,390,30.74419064592906,142.09481312367876,111.35062247774974,38,0.9456633970056789,251.16386404771507,377.79914188825535,126.6352778405402,38,0.9959116925592805,281.90805469364426,519.8939550119342,237.98590031828996,76,0.9701047328649078,396.3764701660153,478.5276594341958,82.15118926818046,29,0.6537644559830068
sparse5,micro,raw,0.0,threshold,100,25,60,-195.97304826801576,201.34616638880055,397.31921465681637,264,0.928110480123903,28.97664270291013,407.7428001242467,378.7661574213367,262,0.9653856636685746,-166.99640556510576,609.0889665130472,776.085372078153,526,0.9462415484555217,-68.02211787106326,160.8128212978599,228.83493916892309,160,0.5132168987491149
sparse5,micro,raw,0.0,threshold,100,25,390,30.74419064592906,142.09481312367876,111.35062247774974,38,0.9456633970056789,251.16386404771507,377.79914188825535,126.6352778405402,38,0.9959116925592805,281.90805469364426,519.8939550119342,237.98590031828996,76,0.9701047328649078,254.19720466007664,351.1183789156469,96.92117425557022,30,0.6093934387538352
sparse5,micro,raw,0.0,threshold,150,0,60,-170.23630288715296,182.25740156426085,352.4937044514139,238,0.8363448631905007,-164.95748756638264,216.51841254380244,381.4759001101852,244,0.9032433905696375,-335.1937904535357,398.7758141080633,733.9696045615991,482,0.8688850589950948,34.85489024671085,143.85045070974377,108.99556046303289,98,0.3141373613405712
sparse5,micro,raw,0.0,threshold,150,0,390,41.53626776019751,150.45400519998253,108.91773743978504,36,0.8972638100154878,155.2433530272155,281.51891982949985,126.27556680228423,38,0.9587080948487327,196.77962078741314,431.9729250294824,235.19330424206925,74,0.9271510009280127,390.7891055404536,432.55015110088556,41.76104556043188,22,0.44677838092990324
sparse5,micro,raw,0.0,threshold,150,25,60,-170.23630288715296,182.25740156426085,352.4937044514139,238,0.8363448631905007,-164.95748756638264,216.51841254380244,381.4759001101852,244,0.9032433905696375,-335.1937904535357,398.7758141080633,733.9696045615991,482,0.8688850589950948,34.85489024671085,143.85045070974377,108.99556046303289,98,0.3141373613405712
sparse5,micro,raw,0.0,threshold,150,25,390,41.53626776019751,150.45400519998253,108.91773743978504,36,0.8972638100154878,155.2433530272155,281.51891982949985,126.27556680228423,38,0.9587080948487327,196.77962078741314,431.9729250294824,235.19330424206925,74,0.9271510009280127,330.5155862563586,386.65383904588066,56.138252789522085,22,0.44288411611989614
sparse5,micro,raw,0.0,threshold,200,0,60,-152.8023997988752,160.889998341176,313.6923981400512,202,0.7062467733608673,-305.97816835349573,56.403565808587075,362.38173416208286,240,0.8868901608067593,-458.78056815237085,217.29356414976309,676.074132302134,442,0.7941137478456848,123.68034591312524,171.16519490859793,47.48484899547275,40,0.1359452442766108
