pair,stock,beta,entry_z,exit_z,max_holding_minutes,stop_z,execution_model,sample,gross_bps,cost_bps,net_bps,num_trades,turnover,win_rate,avg_holding_minutes,max_drawdown_bps,sharpe_or_tstat
XLK-ORCL,ORCL,0.029167841206824113,3.0,0.75,120,-1.0,actual_bidask_fills,test,1646.9232098540588,855.0783855421606,791.844824311898,13,26.0,0.5384615384615384,68.0,-143.13679656257966,1.2668348348893297
XLK-ORCL,ORCL,0.029167841206824113,3.0,0.75,240,-1.0,actual_bidask_fills,train,214.59754521393927,156.8368665542241,57.760678659715126,2,4.0,0.5,141.5,-2.074204733313323,0.9647507439301886
XLK-ORCL,ORCL,0.029167841206824113,3.0,0.75,240,-1.0,actual_bidask_fills,validation,261.91044106468553,13.4078585842623,248.50258248042323,2,4.0,0.5,240.0,-142.3701148564138,0.5973451725025056
XLK-ORCL,ORCL,0.029167841206824113,3.0,0.75,240,-1.0,actual_bidask_fills,test,1247.645103812882,536.9315837422572,710.7135200706249,12,24.0,0.5833333333333334,93.75,-267.31837504415887,1.1105869362874474
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,-1,-1.0,actual_bidask_fills,train,192.6214988420405,150.95255688930993,41.66894195273052,2,4.0,0.5,201.5,-18.165941440297928,0.6663412392155481
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,-1,-1.0,actual_bidask_fills,validation,235.78979091619874,243.23780608300535,-7.448015166806599,2,4.0,0.5,328.5,-60.825823695562775,-0.09202905263193309
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,-1,-1.0,actual_bidask_fills,test,1345.0892086098954,690.0291120404312,655.0600965694641,13,26.0,0.5384615384615384,111.23076923076923,-322.96589916239077,1.038337848401518
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,30,-1.0,actual_bidask_fills,train,74.45681078818822,19.049235349273275,55.40757543891495,3,6.0,0.6666666666666666,30.0,-20.168211895406074,0.8635640477874214
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,30,-1.0,actual_bidask_fills,validation,410.85062110536086,23.037814603590316,387.8128065017705,4,8.0,0.5,30.0,-39.88754721829579,1.0205235657257459
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,30,-1.0,actual_bidask_fills,test,1292.5421283933235,1010.6594052090489,281.88272318427465,19,38.0,0.5263157894736842,24.473684210526315,-679.4899286879287,0.39488200417456987
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,60,-1.0,actual_bidask_fills,train,205.23046499292263,151.89485610916262,53.33560888375999,2,4.0,0.5,51.5,-6.49927450926846,0.8861553205624513
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,60,-1.0,actual_bidask_fills,validation,320.8016126702695,20.91532967718027,299.88628299308925,3,6.0,0.3333333333333333,60.0,-28.732582217285696,0.910233794668188
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,60,-1.0,actual_bidask_fills,test,2181.552313987263,1002.2925926330828,1179.25972135418,16,32.0,0.6875,43.8125,-59.73431784563661,1.9419925384668695
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,120,-1.0,actual_bidask_fills,train,217.68901447091872,151.06724002261092,66.62177444830775,2,4.0,1.0,81.5,0.0,1.1063487623575847
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,120,-1.0,actual_bidask_fills,validation,330.98631882780614,15.073436899450911,315.9128819283552,3,6.0,0.3333333333333333,120.0,-70.59333803658419,0.8098876082279175
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,120,-1.0,actual_bidask_fills,test,1395.0421967846705,1008.9077411530045,386.1344556316659,14,28.0,0.5,65.57142857142857,-143.13679656257966,0.869647479414992
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,240,-1.0,actual_bidask_fills,train,214.59754521393927,156.8368665542241,57.760678659715126,2,4.0,0.5,141.5,-2.074204733313323,0.9647507439301886
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,240,-1.0,actual_bidask_fills,validation,261.91044106468553,13.4078585842623,248.50258248042323,2,4.0,0.5,240.0,-142.3701148564138,0.5973451725025056
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.0,240,-1.0,actual_bidask_fills,test,1052.3220926354604,690.3389030019813,361.98318963347907,13,26.0,0.5384615384615384,89.15384615384616,-267.3183750441588,0.7745414638242545
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,-1,-1.0,actual_bidask_fills,train,192.6214988420405,150.95255688930993,41.66894195273052,2,4.0,0.5,201.5,-18.165941440297928,0.6663412392155481
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,-1,-1.0,actual_bidask_fills,validation,404.40279600814756,34.588383461056125,369.8144125470915,2,4.0,0.5,254.5,-60.825823695562775,0.850298927183649
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,-1,-1.0,actual_bidask_fills,test,1334.858548513198,676.298724264095,658.559824249103,13,26.0,0.5384615384615384,101.23076923076923,-322.96589916239077,1.0724444341187958
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,30,-1.0,actual_bidask_fills,train,74.45681078818822,19.049235349273275,55.40757543891495,3,6.0,0.6666666666666666,30.0,-20.168211895406074,0.8635640477874214
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,30,-1.0,actual_bidask_fills,validation,410.85062110536086,23.037814603590316,387.8128065017705,4,8.0,0.5,30.0,-39.88754721829579,1.0205235657257459
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,30,-1.0,actual_bidask_fills,test,1279.5882619308418,1012.5814253734244,267.0068365574174,19,38.0,0.5263157894736842,24.36842105263158,-679.4899286879286,0.3785752924646774
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,60,-1.0,actual_bidask_fills,train,205.23046499292263,151.89485610916262,53.33560888375999,2,4.0,0.5,51.5,-6.49927450926846,0.8861553205624513
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,60,-1.0,actual_bidask_fills,validation,320.8016126702695,20.91532967718027,299.88628299308925,3,6.0,0.3333333333333333,60.0,-28.732582217285696,0.910233794668188
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,60,-1.0,actual_bidask_fills,test,2183.445624252585,1002.0420484107185,1181.403575841866,16,32.0,0.6875,41.9375,-59.73431784563661,1.9748471127134946
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,120,-1.0,actual_bidask_fills,train,217.68901447091872,151.06724002261092,66.62177444830775,2,4.0,1.0,81.5,0.0,1.1063487623575847
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,120,-1.0,actual_bidask_fills,validation,330.98631882780614,15.073436899450911,315.9128819283552,3,6.0,0.3333333333333333,120.0,-70.59333803658419,0.8098876082279175
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,120,-1.0,actual_bidask_fills,test,1395.412903534412,995.187771749384,400.22513178502805,14,28.0,0.5,61.5,-143.1367965625796,0.9309292318101007
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,240,-1.0,actual_bidask_fills,train,214.59754521393927,156.8368665542241,57.760678659715126,2,4.0,0.5,141.5,-2.074204733313323,0.9647507439301886
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,240,-1.0,actual_bidask_fills,validation,303.15373338872575,14.883612002485364,288.2701213862404,2,4.0,0.5,194.0,-142.3701148564138,0.6355410791405703
XLK-ORCL,ORCL,0.029167841206824113,3.0,1.25,240,-1.0,actual_bidask_fills,test,1389.956869030149,675.7495206628139,714.207348367335,13,26.0,0.5384615384615384,79.3076923076923,-267.31837504415876,1.185904437288681
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,-1,-1.0,actual_bidask_fills,train,26.649995856882214,1.1885246003906502,25.461471256491564,1,2.0,1.0,318.0,0.0,0.9999999999999425
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,-1,-1.0,actual_bidask_fills,validation,33.57630635470343,21.892266701204477,11.684039653498957,1,2.0,1.0,335.0,0.0,1.0000000000000488
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,-1,-1.0,actual_bidask_fills,test,768.6594699145032,477.4518319347542,291.20763797974905,4,8.0,0.25,205.25,-126.46184108807466,0.6831738889617642
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,30,-1.0,actual_bidask_fills,train,38.94687990367629,20.853039223371894,18.093840680304396,1,2.0,1.0,30.0,0.0,0.9999999999999418
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,30,-1.0,actual_bidask_fills,validation,70.6116042689775,14.21773240692481,56.39387186205269,1,2.0,1.0,30.0,0.0,1.0000000000003149
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,30,-1.0,actual_bidask_fills,test,1004.3183353279251,628.1767883010402,376.1415470268847,5,10.0,0.6,24.2,-16.39651116177805,1.0927394967045632
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,60,-1.0,actual_bidask_fills,train,55.62510669978593,1.5611221167333156,54.063984583052616,1,2.0,1.0,60.0,0.0,0.9999999999999581
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,60,-1.0,actual_bidask_fills,validation,27.171571571935615,1.58878141993668,25.582790151998935,1,2.0,1.0,60.0,0.0,0.9999999999999414
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,60,-1.0,actual_bidask_fills,test,456.86046604384245,478.62351283214366,-21.76304678830121,4,8.0,0.25,45.25,-35.06231658881198,-0.8202972951957211
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,120,-1.0,actual_bidask_fills,train,39.34486262114234,1.3036178794223474,38.04124474171999,1,2.0,1.0,120.0,0.0,1.00000000000007
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,120,-1.0,actual_bidask_fills,validation,3.041719659639952,18.80079308389071,-15.759073424250758,1,2.0,0.0,120.0,-15.759073424250758,-1.0000000000001812
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,120,-1.0,actual_bidask_fills,test,745.7519554289238,483.77640343161056,261.97555199731323,4,8.0,0.5,90.25,-88.02354949250639,0.7474785531144016
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,240,-1.0,actual_bidask_fills,train,47.795382911912654,1.6446989861762518,46.1506839257364,1,2.0,1.0,240.0,0.0,0.9999999999998893
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,240,-1.0,actual_bidask_fills,validation,-29.59338662464006,1.318033445940614,-30.911420070580675,1,2.0,0.0,240.0,-30.911420070580675,-0.9999999999999509
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.0,240,-1.0,actual_bidask_fills,test,779.95184575677,489.7952808068595,290.1565649499105,4,8.0,0.25,159.75,-120.23716821666142,0.6940860325347469
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,-1,-1.0,actual_bidask_fills,train,26.649995856882214,1.1885246003906502,25.461471256491564,1,2.0,1.0,318.0,0.0,0.9999999999999425
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,-1,-1.0,actual_bidask_fills,validation,33.57630635470343,21.892266701204477,11.684039653498957,1,2.0,1.0,335.0,0.0,1.0000000000000488
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,-1,-1.0,actual_bidask_fills,test,768.6594699145032,477.4518319347542,291.20763797974905,4,8.0,0.25,205.25,-126.46184108807466,0.6831738889617642
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,30,-1.0,actual_bidask_fills,train,38.94687990367629,20.853039223371894,18.093840680304396,1,2.0,1.0,30.0,0.0,0.9999999999999418
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,30,-1.0,actual_bidask_fills,validation,70.6116042689775,14.21773240692481,56.39387186205269,1,2.0,1.0,30.0,0.0,1.0000000000003149
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,30,-1.0,actual_bidask_fills,test,1004.3183353279251,628.1767883010402,376.1415470268847,5,10.0,0.6,24.2,-16.39651116177805,1.0927394967045632
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,60,-1.0,actual_bidask_fills,train,55.62510669978593,1.5611221167333156,54.063984583052616,1,2.0,1.0,60.0,0.0,0.9999999999999581
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,60,-1.0,actual_bidask_fills,validation,27.171571571935615,1.58878141993668,25.582790151998935,1,2.0,1.0,60.0,0.0,0.9999999999999414
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,60,-1.0,actual_bidask_fills,test,456.86046604384245,478.62351283214366,-21.76304678830121,4,8.0,0.25,45.25,-35.06231658881198,-0.8202972951957211
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,120,-1.0,actual_bidask_fills,train,39.34486262114234,1.3036178794223474,38.04124474171999,1,2.0,1.0,120.0,0.0,1.00000000000007
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,120,-1.0,actual_bidask_fills,validation,3.041719659639952,18.80079308389071,-15.759073424250758,1,2.0,0.0,120.0,-15.759073424250758,-1.0000000000001812
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,120,-1.0,actual_bidask_fills,test,745.7519554289238,483.77640343161056,261.97555199731323,4,8.0,0.5,90.25,-88.02354949250639,0.7474785531144016
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,240,-1.0,actual_bidask_fills,train,47.795382911912654,1.6446989861762518,46.1506839257364,1,2.0,1.0,240.0,0.0,0.9999999999998893
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,240,-1.0,actual_bidask_fills,validation,-29.59338662464006,1.318033445940614,-30.911420070580675,1,2.0,0.0,240.0,-30.911420070580675,-0.9999999999999509
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.25,240,-1.0,actual_bidask_fills,test,779.95184575677,489.7952808068595,290.1565649499105,4,8.0,0.25,159.75,-120.23716821666142,0.6940860325347469
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,-1,-1.0,actual_bidask_fills,train,26.649995856882214,1.1885246003906502,25.461471256491564,1,2.0,1.0,318.0,0.0,0.9999999999999425
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,-1,-1.0,actual_bidask_fills,validation,33.57630635470343,21.892266701204477,11.684039653498957,1,2.0,1.0,335.0,0.0,1.0000000000000488
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,-1,-1.0,actual_bidask_fills,test,768.6594699145032,477.4518319347542,291.20763797974905,4,8.0,0.25,205.25,-126.46184108807466,0.6831738889617642
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,30,-1.0,actual_bidask_fills,train,38.94687990367629,20.853039223371894,18.093840680304396,1,2.0,1.0,30.0,0.0,0.9999999999999418
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,30,-1.0,actual_bidask_fills,validation,70.6116042689775,14.21773240692481,56.39387186205269,1,2.0,1.0,30.0,0.0,1.0000000000003149
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,30,-1.0,actual_bidask_fills,test,1004.3183353279251,628.1767883010402,376.1415470268847,5,10.0,0.6,24.2,-16.39651116177805,1.0927394967045632
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,60,-1.0,actual_bidask_fills,train,55.62510669978593,1.5611221167333156,54.063984583052616,1,2.0,1.0,60.0,0.0,0.9999999999999581
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,60,-1.0,actual_bidask_fills,validation,27.171571571935615,1.58878141993668,25.582790151998935,1,2.0,1.0,60.0,0.0,0.9999999999999414
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,60,-1.0,actual_bidask_fills,test,456.86046604384245,478.62351283214366,-21.76304678830121,4,8.0,0.25,45.25,-35.06231658881198,-0.8202972951957211
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,120,-1.0,actual_bidask_fills,train,39.34486262114234,1.3036178794223474,38.04124474171999,1,2.0,1.0,120.0,0.0,1.00000000000007
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,120,-1.0,actual_bidask_fills,validation,3.041719659639952,18.80079308389071,-15.759073424250758,1,2.0,0.0,120.0,-15.759073424250758,-1.0000000000001812
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,120,-1.0,actual_bidask_fills,test,745.7519554289238,483.77640343161056,261.97555199731323,4,8.0,0.5,90.25,-88.02354949250639,0.7474785531144016
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,240,-1.0,actual_bidask_fills,train,47.795382911912654,1.6446989861762518,46.1506839257364,1,2.0,1.0,240.0,0.0,0.9999999999998893
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,240,-1.0,actual_bidask_fills,validation,-29.59338662464006,1.318033445940614,-30.911420070580675,1,2.0,0.0,240.0,-30.911420070580675,-0.9999999999999509
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.5,240,-1.0,actual_bidask_fills,test,779.95184575677,489.7952808068595,290.1565649499105,4,8.0,0.25,159.75,-120.23716821666142,0.6940860325347469
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,-1,-1.0,actual_bidask_fills,train,26.649995856882214,1.1885246003906502,25.461471256491564,1,2.0,1.0,318.0,0.0,0.9999999999999425
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,-1,-1.0,actual_bidask_fills,validation,33.57630635470343,21.892266701204477,11.684039653498957,1,2.0,1.0,335.0,0.0,1.0000000000000488
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,-1,-1.0,actual_bidask_fills,test,794.850512173495,477.4231811602547,317.4273310132403,4,8.0,0.25,202.5,-126.46184108807466,0.7023045022407464
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,30,-1.0,actual_bidask_fills,train,38.94687990367629,20.853039223371894,18.093840680304396,1,2.0,1.0,30.0,0.0,0.9999999999999418
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,30,-1.0,actual_bidask_fills,validation,70.6116042689775,14.21773240692481,56.39387186205269,1,2.0,1.0,30.0,0.0,1.0000000000003149
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,30,-1.0,actual_bidask_fills,test,1004.3183353279251,628.1767883010402,376.1415470268847,5,10.0,0.6,24.2,-16.39651116177805,1.0927394967045632
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,60,-1.0,actual_bidask_fills,train,55.62510669978593,1.5611221167333156,54.063984583052616,1,2.0,1.0,60.0,0.0,0.9999999999999581
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,60,-1.0,actual_bidask_fills,validation,27.171571571935615,1.58878141993668,25.582790151998935,1,2.0,1.0,60.0,0.0,0.9999999999999414
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,60,-1.0,actual_bidask_fills,test,456.86046604384245,478.62351283214366,-21.76304678830121,4,8.0,0.25,45.25,-35.06231658881198,-0.8202972951957211
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,120,-1.0,actual_bidask_fills,train,39.34486262114234,1.3036178794223474,38.04124474171999,1,2.0,1.0,120.0,0.0,1.00000000000007
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,120,-1.0,actual_bidask_fills,validation,3.041719659639952,18.80079308389071,-15.759073424250758,1,2.0,0.0,120.0,-15.759073424250758,-1.0000000000001812
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,120,-1.0,actual_bidask_fills,test,745.7519554289238,483.77640343161056,261.97555199731323,4,8.0,0.5,90.25,-88.02354949250639,0.7474785531144016
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,240,-1.0,actual_bidask_fills,train,47.795382911912654,1.6446989861762518,46.1506839257364,1,2.0,1.0,240.0,0.0,0.9999999999998893
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,240,-1.0,actual_bidask_fills,validation,-29.59338662464006,1.318033445940614,-30.911420070580675,1,2.0,0.0,240.0,-30.911420070580675,-0.9999999999999509
XLK-ORCL,ORCL,0.029167841206824113,3.5,0.75,240,-1.0,actual_bidask_fills,test,779.95184575677,489.7952808068595,290.1565649499105,4,8.0,0.25,159.75,-120.23716821666142,0.6940860325347469
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,-1,-1.0,actual_bidask_fills,train,26.649995856882214,1.1885246003906502,25.461471256491564,1,2.0,1.0,318.0,0.0,0.9999999999999425
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,-1,-1.0,actual_bidask_fills,validation,33.57630635470343,21.892266701204477,11.684039653498957,1,2.0,1.0,335.0,0.0,1.0000000000000488
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,-1,-1.0,actual_bidask_fills,test,841.1385614267974,627.1345338742763,214.00402755252122,4,8.0,0.25,138.25,-126.46184108807466,0.6097947327955431
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,30,-1.0,actual_bidask_fills,train,38.94687990367629,20.853039223371894,18.093840680304396,1,2.0,1.0,30.0,0.0,0.9999999999999418
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,30,-1.0,actual_bidask_fills,validation,70.6116042689775,14.21773240692481,56.39387186205269,1,2.0,1.0,30.0,0.0,1.0000000000003149
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,30,-1.0,actual_bidask_fills,test,1004.3183353279251,628.1767883010402,376.1415470268847,5,10.0,0.6,24.2,-16.39651116177805,1.0927394967045632
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,60,-1.0,actual_bidask_fills,train,55.62510669978593,1.5611221167333156,54.063984583052616,1,2.0,1.0,60.0,0.0,0.9999999999999581
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,60,-1.0,actual_bidask_fills,validation,27.171571571935615,1.58878141993668,25.582790151998935,1,2.0,1.0,60.0,0.0,0.9999999999999414
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,60,-1.0,actual_bidask_fills,test,932.6485805073314,627.2450284555475,305.40355205178395,4,8.0,0.25,37.75,-35.06231658881194,0.8949741934193924
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,120,-1.0,actual_bidask_fills,train,39.34486262114234,1.3036178794223474,38.04124474171999,1,2.0,1.0,120.0,0.0,1.00000000000007
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,120,-1.0,actual_bidask_fills,validation,3.041719659639952,18.80079308389071,-15.759073424250758,1,2.0,0.0,120.0,-15.759073424250758,-1.0000000000001812
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,120,-1.0,actual_bidask_fills,test,898.1295543795565,633.3278196926973,264.80173468685916,4,8.0,0.5,67.75,-88.02354949250639,0.7497163629289422
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,240,-1.0,actual_bidask_fills,train,47.795382911912654,1.6446989861762518,46.1506839257364,1,2.0,1.0,240.0,0.0,0.9999999999998893
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,240,-1.0,actual_bidask_fills,validation,-29.59338662464006,1.318033445940614,-30.911420070580675,1,2.0,0.0,240.0,-30.911420070580675,-0.9999999999999509
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.0,240,-1.0,actual_bidask_fills,test,859.2819139104346,639.0532134865001,220.2287004239345,4,8.0,0.25,107.25,-120.23716821666139,0.6298666602977855
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,-1,-1.0,actual_bidask_fills,train,26.649995856882214,1.1885246003906502,25.461471256491564,1,2.0,1.0,318.0,0.0,0.9999999999999425
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,-1,-1.0,actual_bidask_fills,validation,33.57630635470343,21.892266701204477,11.684039653498957,1,2.0,1.0,335.0,0.0,1.0000000000000488
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,-1,-1.0,actual_bidask_fills,test,841.1385614267974,627.1345338742763,214.00402755252122,4,8.0,0.25,138.25,-126.46184108807466,0.6097947327955431
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,30,-1.0,actual_bidask_fills,train,38.94687990367629,20.853039223371894,18.093840680304396,1,2.0,1.0,30.0,0.0,0.9999999999999418
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,30,-1.0,actual_bidask_fills,validation,70.6116042689775,14.21773240692481,56.39387186205269,1,2.0,1.0,30.0,0.0,1.0000000000003149
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,30,-1.0,actual_bidask_fills,test,1004.3183353279251,628.1767883010402,376.1415470268847,5,10.0,0.6,24.2,-16.39651116177805,1.0927394967045632
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,60,-1.0,actual_bidask_fills,train,55.62510669978593,1.5611221167333156,54.063984583052616,1,2.0,1.0,60.0,0.0,0.9999999999999581
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,60,-1.0,actual_bidask_fills,validation,27.171571571935615,1.58878141993668,25.582790151998935,1,2.0,1.0,60.0,0.0,0.9999999999999414
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,60,-1.0,actual_bidask_fills,test,932.6485805073314,627.2450284555475,305.40355205178395,4,8.0,0.25,37.75,-35.06231658881194,0.8949741934193924
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,120,-1.0,actual_bidask_fills,train,39.34486262114234,1.3036178794223474,38.04124474171999,1,2.0,1.0,120.0,0.0,1.00000000000007
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,120,-1.0,actual_bidask_fills,validation,3.041719659639952,18.80079308389071,-15.759073424250758,1,2.0,0.0,120.0,-15.759073424250758,-1.0000000000001812
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,120,-1.0,actual_bidask_fills,test,898.1295543795565,633.3278196926973,264.80173468685916,4,8.0,0.5,67.75,-88.02354949250639,0.7497163629289422
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,240,-1.0,actual_bidask_fills,train,47.795382911912654,1.6446989861762518,46.1506839257364,1,2.0,1.0,240.0,0.0,0.9999999999998893
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,240,-1.0,actual_bidask_fills,validation,-29.59338662464006,1.318033445940614,-30.911420070580675,1,2.0,0.0,240.0,-30.911420070580675,-0.9999999999999509
XLK-ORCL,ORCL,0.029167841206824113,3.5,1.25,240,-1.0,actual_bidask_fills,test,859.2819139104346,639.0532134865001,220.2287004239345,4,8.0,0.25,107.25,-120.23716821666139,0.6298666602977855
XLK-CRM,CRM,0.010665698752082134,1.0,0.0,-1,-1.0,actual_bidask_fills,train,180.96906333574304,348.86023742656926,-167.8911740908262,21,42.0,0.38095238095238093,285.1904761904762,-267.1873480050202,-0.5485739896895873
XLK-CRM,CRM,0.010665698752082134,1.0,0.0,-1,-1.0,actual_bidask_fills,validation,951.9410712020981,881.7544859108573,70.18658529124089,23,46.0,0.5652173913043478,220.8695652173913,-514.0074848188281,0.13599045333051124
XLK-CRM,CRM,0.010665698752082134,1.0,0.0,-1,-1.0,actual_bidask_fills,test,922.0691680040627,1946.1338402464269,-1024.0646722423642,38,77.0,0.39473684210526316,178.39473684210526,-1024.0646722423642,-2.072009080036921
XLK-CRM,CRM,0.010665698752082134,1.0,0.0,30,-1.0,actual_bidask_fills,train,361.5004369212027,1179.2808027664937,-817.7803658452909,168,336.0,0.3869047619047619,29.023809523809526,-878.588687662285,-1.9626081611598472
XLK-CRM,CRM,0.010665698752082134,1.0,0.0,30,-1.0,actual_bidask_fills,validation,664.8685998828174,1417.3927747990067,-752.5241749161893,138,276.0,0.45652173913043476,28.10144927536232,-1020.3804257543414,-1.5089912370472836
XLK-CRM,CRM,0.010665698752082134,1.0,0.0,30,-1.0,actual_bidask_fills,test,1567.8869404805696,2861.687724149027,-1293.8007836684574,215,431.0,0.413953488372093,27.693023255813955,-1482.2841287266276,-2.360096260255597
