pair,stock,beta,entry_z,exit_z,max_holding_minutes,stop_z,sample,gross_bps,cost_bps,net_bps,num_trades,win_rate,avg_holding_minutes
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,60,,validation,582.5746444981642,784.6455940271005,-202.0709495289364,51,0.49019607843137253,51.92156862745098
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,120,,test,1934.650183771533,2501.6509469969023,-567.0007632253693,63,0.4444444444444444,79.77777777777777
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,120,,train,695.279057967392,811.6635902263769,-116.38453225898488,43,0.4186046511627907,97.55813953488372
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,120,,validation,691.6065815373171,691.6273684598145,-0.02078692249743863,34,0.5588235294117647,85.23529411764706
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,240,,test,1887.9279187166633,2393.0585993603663,-505.13068064370316,47,0.48936170212765956,114.7872340425532
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,240,,train,575.0959163496834,737.8869944888288,-162.79107813914544,28,0.4642857142857143,167.57142857142858
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.5,240,,validation,830.9147689901819,836.268817757562,-5.354048767380308,25,0.6,131.44
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,-1,,test,2050.260934673332,2527.389832245876,-477.12889757254356,44,0.5227272727272727,121.0
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,-1,,train,764.9816116151636,706.5705932105017,58.411018404662016,22,0.5909090909090909,190.0909090909091
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,-1,,validation,599.7437902794305,815.0945811586274,-215.35079087919686,17,0.47058823529411764,200.05882352941177
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,30,,test,2164.7818844055414,3137.5501721832884,-972.7682877777469,161,0.40993788819875776,26.714285714285715
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,30,,train,546.118943260662,941.9791769313158,-395.86023367065377,111,0.44144144144144143,28.486486486486488
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,30,,validation,585.4600097589126,899.4475816217138,-313.9875718628011,89,0.47191011235955055,27.98876404494382
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,60,,test,2005.7219246732589,3031.537817840926,-1025.8158931676674,98,0.3877551020408163,46.316326530612244
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,60,,train,563.4249176662931,686.381354782542,-122.9564371162489,65,0.47692307692307695,53.89230769230769
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,60,,validation,533.0865504775954,796.9114035891015,-263.8248531115061,51,0.49019607843137253,51.13725490196079
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,120,,test,2000.2024760170755,2685.5036417761457,-685.3011657590704,66,0.4393939393939394,73.37878787878788
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,120,,train,735.6044464251211,828.6225706700392,-93.01812424491811,43,0.4418604651162791,91.30232558139535
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,120,,validation,624.0937009679177,703.7219609673532,-79.62825999943549,34,0.5588235294117647,81.61764705882354
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,240,,test,1936.318321744509,2572.101852374094,-635.783530629585,50,0.5,102.78
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,240,,train,717.9193621143153,756.3484557678253,-38.429093653509945,29,0.5172413793103449,141.93103448275863
XLK-AAPL,AAPL,0.0277420570744385,1.5,0.75,240,,validation,739.1111305835806,847.7807858080249,-108.66965522444434,25,0.6,122.4
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,-1,,test,1857.6744742381402,2453.7454181784296,-596.0709439402896,48,0.5625,100.29166666666667
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,-1,,train,775.0263140007872,727.0841112662775,47.94220273450972,26,0.6538461538461539,138.5
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,-1,,validation,823.9693278556302,1033.8327518976625,-209.86342404203236,19,0.5789473684210527,159.8421052631579
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,30,,test,1852.7709279641176,2885.149538633869,-1032.378610669751,161,0.422360248447205,25.91304347826087
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,30,,train,520.0073226103274,931.0272249324809,-411.0199023221535,111,0.44144144144144143,28.306306306306308
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,30,,validation,679.6212520163411,906.4092373812,-226.78798536485883,89,0.48314606741573035,27.43820224719101
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,60,,test,1827.5137752174546,2777.2378766116867,-949.7241013942321,98,0.40816326530612246,44.37755102040816
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,60,,train,512.4714561981818,666.4943009172222,-154.02284471904036,65,0.47692307692307695,51.92307692307692
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,60,,validation,605.3785876806162,803.2149751350893,-197.83638745447308,52,0.5,49.73076923076923
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,120,,test,1827.5698104405078,2568.783751294024,-741.2139408535163,69,0.4782608695652174,67.14492753623189
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,120,,train,727.8429409117739,835.5677163299855,-107.72477541821166,44,0.45454545454545453,80.11363636363636
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,120,,validation,628.4809720846557,714.8121591170475,-86.33118703239181,35,0.5714285714285714,77.91428571428571
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,240,,test,1792.037642728491,2493.8114596511223,-701.7738169226313,54,0.5370370370370371,87.03703703703704
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,240,,train,755.2099079996498,775.5988187955298,-20.388910795880086,31,0.6129032258064516,114.96774193548387
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.0,240,,validation,919.9976744736144,1065.9737790575573,-145.97610458394288,26,0.6153846153846154,111.88461538461539
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,-1,,test,1915.0970872244222,2623.419592808524,-708.3225055841018,62,0.6129032258064516,66.62903225806451
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,-1,,train,662.3280250266174,583.8635787613696,78.4644462652478,40,0.7,79.8
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,-1,,validation,720.6252835204963,643.62503600061,77.00024751988641,26,0.7307692307692307,93.07692307692308
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,30,,test,1863.9456068374573,3063.5616703165183,-1199.6160634790608,167,0.41916167664670656,23.55688622754491
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,30,,train,600.4402083563431,906.1816318165039,-305.7414234601608,118,0.4830508474576271,25.24576271186441
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,30,,validation,620.6228872881283,932.8798138793633,-312.2569265912349,89,0.47191011235955055,25.95505617977528
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,60,,test,1745.0152632854329,2762.8339892349004,-1017.8187259494674,106,0.4528301886792453,38.27358490566038
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,60,,train,624.750690341931,740.0895349850238,-115.33884464309278,74,0.5540540540540541,41.513513513513516
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,60,,validation,645.052208786198,800.9522932807913,-155.9000844945933,54,0.5370370370370371,43.888888888888886
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,120,,test,1736.9321062833314,2602.388935525427,-865.4568292420954,79,0.5316455696202531,51.949367088607595
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,120,,train,680.5228181916852,664.992158353982,15.530659837703254,55,0.6181818181818182,57.236363636363635
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,120,,validation,725.2516413629008,694.5026491832439,30.748992179656998,39,0.6410256410256411,61.717948717948715
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,240,,test,1915.108059310811,2655.434171693917,-740.3261123831059,67,0.5970149253731343,61.582089552238806
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,240,,train,643.9824489410257,611.0374549392382,32.94499400178751,45,0.6666666666666666,70.82222222222222
XLK-AAPL,AAPL,0.0277420570744385,1.5,1.25,240,,validation,704.5467809801614,657.3923586957576,47.15442228440384,31,0.7419354838709677,77.90322580645162
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,-1,,test,973.734294933747,1563.0595832261592,-589.3252882924122,26,0.4230769230769231,191.57692307692307
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,-1,,train,614.1651780817065,544.9076788856306,69.25749919607597,17,0.47058823529411764,278.5882352941176
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,-1,,validation,465.6305750324832,707.1500922134319,-241.51951718094875,12,0.3333333333333333,258.5833333333333
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,30,,test,995.8962686116398,1730.5591448181826,-734.6628762065429,118,0.3983050847457627,28.194915254237287
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,30,,train,478.7565676370816,573.4926227978807,-94.73605516079914,78,0.47435897435897434,29.5
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,30,,validation,537.6589495316327,658.2185307368386,-120.55958120520579,57,0.43859649122807015,28.45614035087719
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,60,,test,1106.616986942055,1685.3410136098673,-578.7240266678124,73,0.3972602739726027,52.93150684931507
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,60,,train,429.4978944347302,456.4868534476627,-26.988959012932554,46,0.391304347826087,55.28260869565217
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,60,,validation,653.5667050866966,568.1793912725735,85.38731381412316,34,0.4411764705882353,56.05882352941177
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,120,,test,745.298886888047,1461.3801390148842,-716.081252126837,48,0.4375,87.54166666666667
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,120,,train,462.80066665154504,388.9905517165558,73.81011493498927,31,0.41935483870967744,104.74193548387096
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,120,,validation,399.76550768419565,584.9124061229095,-185.14689843871392,24,0.5,100.66666666666667
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,240,,test,1127.8173523121359,1631.199918253431,-503.38256594129496,35,0.45714285714285713,142.45714285714286
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,240,,train,363.8775673375462,460.55494304942624,-96.67737571188003,22,0.45454545454545453,187.3181818181818
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.0,240,,validation,617.928818044736,754.81718483445,-136.88836678971396,17,0.5294117647058824,160.94117647058823
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,-1,,test,1407.4391336095514,1626.190271310858,-218.75113770130673,28,0.4642857142857143,188.28571428571428
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,-1,,train,812.917631094589,687.4576616108805,125.45996948370848,18,0.4444444444444444,255.05555555555554
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,-1,,validation,445.4317666851646,691.1175132067377,-245.68574652157318,12,0.3333333333333333,249.16666666666666
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,30,,test,1150.1647662004052,1877.8907825849456,-727.7260163845403,118,0.3983050847457627,28.059322033898304
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,30,,train,664.9814554131685,726.1132384250934,-61.13178301192485,79,0.4810126582278481,29.063291139240505
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,30,,validation,537.6589495316327,658.2185307368386,-120.55958120520579,57,0.43859649122807015,28.45614035087719
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,60,,test,1270.4897324669855,1832.141130084332,-561.6513976173467,73,0.3972602739726027,52.3013698630137
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,60,,train,578.3050681395732,597.9148861335378,-19.60981799396467,47,0.40425531914893614,53.638297872340424
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,60,,validation,657.0250301991579,567.8625610546572,89.16246914450068,34,0.4411764705882353,55.588235294117645
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,120,,test,1159.2470971676898,1783.710922883785,-624.463825716095,49,0.4489795918367347,85.08163265306122
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,120,,train,606.7276294513639,538.6858030060604,68.0418264453035,32,0.4375,102.6875
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,120,,validation,393.9977520881881,584.9754757163439,-190.97772362815576,24,0.5,97.5
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,240,,test,1319.9147291053594,1691.5235118884161,-371.60878278305654,36,0.4722222222222222,136.25
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,240,,train,553.3163399623104,605.2259253835457,-51.9095854212353,23,0.43478260869565216,177.7391304347826
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.25,240,,validation,597.7300096974174,738.7846058277557,-141.05459613033835,17,0.5294117647058824,154.2941176470588
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,-1,,test,1658.508677640419,1673.003467239359,-14.494789598940088,31,0.5161290322580645,153.6451612903226
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,-1,,train,738.5607981029411,699.2755447469573,39.285253355983805,18,0.4444444444444444,246.66666666666666
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,-1,,validation,512.6039377534377,693.1475707195785,-180.54363296614093,13,0.38461538461538464,215.6153846153846
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,30,,test,1132.1270512049584,1887.6380734205993,-755.511022215641,118,0.3983050847457627,27.779661016949152
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,30,,train,643.0875218455304,734.5696879368353,-91.4821660913049,79,0.4810126582278481,28.88607594936709
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,30,,validation,537.6589495316327,658.2185307368386,-120.55958120520579,57,0.43859649122807015,28.45614035087719
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,60,,test,1323.3702487941237,1846.408215806822,-523.0379670126986,73,0.3835616438356164,51.205479452054796
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,60,,train,556.4111345719351,606.3713356452798,-49.960201073344734,47,0.40425531914893614,53.340425531914896
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,60,,validation,661.2502784154699,566.563517825595,94.68676058987494,34,0.4411764705882353,55.35294117647059
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,120,,test,1290.4297012653842,1809.331051956684,-518.9013506912996,50,0.44,79.72
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,120,,train,585.7863077566208,533.2309248179807,52.55538293864008,32,0.4375,102.21875
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,120,,validation,453.0505471604207,583.1497425965392,-130.09919543611852,24,0.5,93.79166666666667
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,240,,test,1617.1247613468865,1732.4980092197065,-115.37324787282003,38,0.5,117.97368421052632
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,240,,train,514.5834765781213,617.1664270456215,-102.58295046750015,23,0.43478260869565216,176.43478260869566
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.5,240,,validation,681.1233119977267,740.4486935132751,-59.325381515548486,18,0.5555555555555556,140.77777777777777
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,-1,,test,1541.253853819978,1694.3590139210562,-153.10516010107816,32,0.53125,139.34375
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,-1,,train,847.4577129901105,731.7234406812393,115.73427230887117,19,0.5263157894736842,195.0
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,-1,,validation,451.35360358630754,693.551005211106,-242.1974016247985,13,0.38461538461538464,209.84615384615384
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,30,,test,975.6570588081067,1777.2153355244695,-801.5582767163629,118,0.3983050847457627,27.54237288135593
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,30,,train,641.9868820912719,725.723107941446,-83.73622585017404,79,0.4810126582278481,28.49367088607595
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,30,,validation,562.0250397442279,655.4057190071518,-93.38067926292388,57,0.43859649122807015,28.350877192982455
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,60,,test,1234.092284251952,1858.9515354871521,-624.8592512352002,73,0.3698630136986301,50.23287671232877
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,60,,train,554.3303723748397,605.6863797929267,-51.356007418087046,47,0.40425531914893614,51.61702127659574
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,60,,validation,619.7333139647905,566.9149245965128,52.81838936827759,34,0.4411764705882353,54.26470588235294
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,120,,test,1167.134019194361,1827.8782415066348,-660.7442223122739,50,0.42,78.16
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,120,,train,629.4464695371744,529.0797729741548,100.36669656301952,32,0.46875,94.0625
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,120,,validation,391.8002129932906,583.5531770880666,-191.75296409477605,24,0.5,90.66666666666667
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,240,,test,1443.764905211311,1732.2007559963815,-288.4358507850702,38,0.5,113.55263157894737
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,240,,train,665.9003778857715,633.2984837621101,32.601894123661445,24,0.5,146.83333333333334
XLK-AAPL,AAPL,0.0277420570744385,1.75,0.75,240,,validation,619.8729778305965,740.8521280048026,-120.97915017420601,18,0.5555555555555556,136.61111111111111
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,-1,,test,1222.1690191793923,1632.5395068105347,-410.3704876311424,32,0.53125,131.09375
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,-1,,train,816.3091955658798,735.3623159600116,80.94687960586813,20,0.55,156.35
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,-1,,validation,660.9284070292906,916.7750352830117,-255.84662825372115,13,0.46153846153846156,189.3846153846154
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,30,,test,1077.9337757094609,1857.5921143694732,-779.6583386600124,118,0.3983050847457627,27.050847457627118
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,30,,train,627.1893669579201,726.5825520993205,-99.39318514140047,79,0.4810126582278481,28.379746835443036
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,30,,validation,571.3650194141919,656.3603946644052,-84.99537525021327,57,0.43859649122807015,28.105263157894736
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,60,,test,1327.4698842024245,1936.330986516524,-608.8611023140996,73,0.3698630136986301,48.52054794520548
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,60,,train,498.7482089662653,601.3871644234208,-102.63895545715559,47,0.40425531914893614,50.48936170212766
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,60,,validation,586.5183095547508,566.8632670944008,19.655042460349893,34,0.4411764705882353,53.029411764705884
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,120,,test,1072.092779985281,1730.880806327272,-658.788026341991,50,0.42,75.74
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,120,,train,600.0817461303612,552.7491748280838,47.33257130227741,32,0.46875,86.6875
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,120,,validation,457.63669468918135,804.0049109169743,-346.3682162277929,24,0.4583333333333333,88.45833333333333
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,240,,test,1183.9216196842763,1670.4966193211087,-486.5749996368324,38,0.5,107.63157894736842
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,240,,train,678.2450051362379,653.6596705179528,24.58533461828504,24,0.5416666666666666,125.375
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.0,240,,validation,765.1923683480462,963.5245368955973,-198.33216854755105,18,0.5,128.11111111111111
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,-1,,test,1351.102493867595,1841.2987308913246,-490.19623702372945,38,0.5789473684210527,94.34210526315789
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,-1,,train,646.7039440051344,561.8152922101197,84.88865179501478,24,0.6666666666666666,112.20833333333333
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,-1,,validation,499.7243794700375,523.807209502986,-24.08283003294846,15,0.6,130.0
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,30,,test,1253.064932559693,2092.705038745837,-839.640106186144,121,0.4049586776859504,25.892561983471076
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,30,,train,633.7393669740472,727.5457559852866,-93.80638901123946,79,0.4936708860759494,27.025316455696203
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,30,,validation,513.1998864317893,656.4154783700612,-143.2155919382718,57,0.43859649122807015,27.43859649122807
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,60,,test,1432.4406448392356,2037.7881851000307,-605.347540260795,77,0.4025974025974026,44.064935064935064
XLK-AAPL,AAPL,0.0277420570744385,1.75,1.25,60,,train,490.63979501692427,615.8140889549936,-125.17429393806935,47,0.44680851063829785,47.191489361702125
