stock,spread_type,beta,policy,wait_min,latency_min,entry_z,exit_z,min_edge_bps,val_trades,val_gross_bps,val_cost_bps,val_net_bps,test_trades,test_gross_bps,test_cost_bps,test_net_bps,test_avg_net_per_trade_bps
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,1,0,2.0,0.5,25.0,7,-318.9235303838017,138.8866453648837,-457.81017574868537,18,104.40187077204088,185.1281470279958,-80.7262762559549,-4.484793125330828
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.0,0.0,0.0,19,321.93054079279864,195.9902073731209,125.94033341967773,39,-558.0355674083517,576.443200710301,-1134.4787681186526,-29.089199182529555
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.0,0.0,25.0,19,321.93054079279864,195.9902073731209,125.94033341967773,39,-558.0355674083517,576.443200710301,-1134.4787681186526,-29.089199182529555
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.0,0.5,0.0,24,395.88818560433276,224.32606608377534,171.56211952055742,49,-4.374565961809935,628.1467048814989,-632.5212708433088,-12.90859736414916
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.0,0.5,25.0,24,395.88818560433276,224.32606608377534,171.56211952055742,49,-4.374565961809935,628.1467048814989,-632.5212708433088,-12.90859736414916
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.5,0.0,0.0,11,-331.7896528131539,157.21326175133476,-489.00291456448866,30,-231.75615684337026,386.79456442512935,-618.5507212684996,-20.618357375616654
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.5,0.0,25.0,11,-331.7896528131539,157.21326175133476,-489.00291456448866,30,-231.75615684337026,386.79456442512935,-618.5507212684996,-20.618357375616654
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.5,0.5,0.0,11,-319.2993581454542,146.1309008238398,-465.430258969294,33,124.13121115622391,406.19164230993965,-282.06043115371574,-8.54728579253684
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,1.5,0.5,25.0,11,-319.2993581454542,146.1309008238398,-465.430258969294,33,124.13121115622391,406.19164230993965,-282.06043115371574,-8.54728579253684
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,2.0,0.0,0.0,7,-258.91412311782244,135.7570092630835,-394.67113238090593,17,-125.63871841712607,237.82431304789645,-363.46303146502254,-21.380178321471913
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,2.0,0.0,25.0,7,-258.91412311782244,135.7570092630835,-394.67113238090593,17,-125.63871841712607,237.82431304789645,-363.46303146502254,-21.380178321471913
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,2.0,0.5,0.0,7,-258.91412311782244,135.7570092630835,-394.67113238090593,17,2.7227243233867995,241.6843234756529,-238.9615991522661,-14.056564656015652
AMD,price_regression_residual,-0.1537140707079407,maker_remainder,2,0,2.0,0.5,25.0,7,-258.91412311782244,135.7570092630835,-394.67113238090593,17,2.7227243233867995,241.6843234756529,-238.9615991522661,-14.056564656015652
AMD,direct_log_price,1.0530204147931579,taker,1,0,1.0,0.0,0.0,19,1401.4650956443156,477.75309795435226,923.7119976899634,43,147.01358537034477,1058.4587466212015,-911.4451612508568,-21.196399098857135
AMD,direct_log_price,1.0530204147931579,taker,1,0,1.0,0.0,25.0,19,1401.4650956443156,477.75309795435226,923.7119976899634,43,147.01358537034477,1058.4587466212015,-911.4451612508568,-21.196399098857135
AMD,direct_log_price,1.0530204147931579,taker,1,0,1.0,0.5,0.0,23,1430.266477557972,637.3925432547378,792.8739343032341,51,557.8070913436318,1363.2823574510912,-805.4752661074596,-15.793632668773716
AMD,direct_log_price,1.0530204147931579,taker,1,0,1.0,0.5,25.0,23,1430.266477557972,637.3925432547378,792.8739343032341,51,557.8070913436318,1363.2823574510912,-805.4752661074596,-15.793632668773716
